file,z
CAPERS_COSMOS_P4_s000029986_x1d.fits,nan
CAPERS_COSMOS_P4_s000025617_x1d.fits,1.8918295152320197
CAPERS_COSMOS_P4_s000030874_x1d.fits,nan
CAPERS_COSMOS_P4_s000035632_x1d.fits,1.9396013225984357
CAPERS_COSMOS_P4_s000027957_x1d.fits,nan
CAPERS_COSMOS_P4_s000130050_x1d.fits,4.48236384254466
CAPERS_COSMOS_P4_s000120216_x1d.fits,1.351702390518021
CAPERS_COSMOS_P4_s000126400_x1d.fits,nan
CAPERS_COSMOS_P4_s000026863_x1d.fits,nan
CAPERS_COSMOS_P4_s000027083_x1d.fits,nan
CAPERS_COSMOS_P4_s000026921_x1d.fits,nan
CAPERS_COSMOS_P4_s000039158_x1d.fits,3.2386828293599406
CAPERS_COSMOS_P4_s000114668_x1d.fits,nan
CAPERS_COSMOS_P4_s000127336_x1d.fits,nan
CAPERS_COSMOS_P4_s000036978_x1d.fits,4.278142121872884
CAPERS_COSMOS_P4_s000031028_x1d.fits,nan
CAPERS_COSMOS_P4_s000128977_x1d.fits,nan
CAPERS_COSMOS_P4_s000033202_x1d.fits,nan
CAPERS_COSMOS_P4_s000038737_x1d.fits,5.115266084909106
CAPERS_COSMOS_P4_s000034081_x1d.fits,7.167825298488367
CAPERS_COSMOS_P4_s000035045_x1d.fits,nan
CAPERS_COSMOS_P4_s000026532_x1d.fits,nan
CAPERS_COSMOS_P4_s000133511_x1d.fits,nan
CAPERS_COSMOS_P4_s000032172_x1d.fits,nan
CAPERS_COSMOS_P4_s000034529_x1d.fits,nan
CAPERS_COSMOS_P4_s000126703_x1d.fits,6.524067517024016
CAPERS_COSMOS_P4_s000029220_x1d.fits,0.7652430949224924
CAPERS_COSMOS_P4_s000028353_x1d.fits,nan
CAPERS_COSMOS_P4_s000032886_x1d.fits,1.9817226553761351
CAPERS_COSMOS_P4_s000026929_x1d.fits,5.086219288891233
CAPERS_COSMOS_P4_s000037349_x1d.fits,nan
CAPERS_COSMOS_P4_s000032017_x1d.fits,3.5964754530120233
CAPERS_COSMOS_P4_s000031873_x1d.fits,0.8982532997199917
CAPERS_COSMOS_P4_s000119224_x1d.fits,nan
CAPERS_COSMOS_P4_s000032296_x1d.fits,nan
