file,z
CAPERS_COSMOS_P5_s000010535_x1d.fits,nan
CAPERS_COSMOS_P5_s000013302_x1d.fits,nan
CAPERS_COSMOS_P5_s000178573_x1d.fits,nan
CAPERS_COSMOS_P5_s000019939_x1d.fits,1.2502220982287917
CAPERS_COSMOS_P5_s000189327_x1d.fits,nan
CAPERS_COSMOS_P5_s000156911_x1d.fits,nan
CAPERS_COSMOS_P5_s000160883_x1d.fits,7.662119820276516
CAPERS_COSMOS_P5_s000154935_x1d.fits,nan
CAPERS_COSMOS_P5_s000010244_x1d.fits,nan
CAPERS_COSMOS_P5_s000189929_x1d.fits,nan
CAPERS_COSMOS_P5_s000011226_x1d.fits,2.4871810495753524
CAPERS_COSMOS_P5_s000157166_x1d.fits,3.1332354582647497
CAPERS_COSMOS_P5_s000156683_x1d.fits,3.759222455237599
CAPERS_COSMOS_P5_s000177806_x1d.fits,nan
CAPERS_COSMOS_P5_s000016174_x1d.fits,3.6959534371460467
CAPERS_COSMOS_P5_s000157587_x1d.fits,2.2932986416977656
CAPERS_COSMOS_P5_s000181977_x1d.fits,nan
CAPERS_COSMOS_P5_s000011748_x1d.fits,2.49391729170895
CAPERS_COSMOS_P5_s000014349_x1d.fits,2.573619863454042
CAPERS_COSMOS_P5_s000016915_x1d.fits,nan
CAPERS_COSMOS_P5_s000151302_x1d.fits,3.7186822148697525
CAPERS_COSMOS_P5_s000179337_x1d.fits,nan
CAPERS_COSMOS_P5_s000011227_x1d.fits,5.224171044418429
CAPERS_COSMOS_P5_s000018148_x1d.fits,5.19222857363095
CAPERS_COSMOS_P5_s000015230_x1d.fits,2.169471491369445
CAPERS_COSMOS_P5_s000014245_x1d.fits,nan
CAPERS_COSMOS_P5_s000014738_x1d.fits,5.256914434019667
CAPERS_COSMOS_P5_s000009464_x1d.fits,1.0948583931653402
CAPERS_COSMOS_P5_s000017104_x1d.fits,nan
CAPERS_COSMOS_P5_s000017854_x1d.fits,nan
CAPERS_COSMOS_P5_s000157690_x1d.fits,nan
CAPERS_COSMOS_P5_s000189251_x1d.fits,nan
CAPERS_COSMOS_P5_s000021153_x1d.fits,4.676291625562103
CAPERS_COSMOS_P5_s000021526_x1d.fits,3.350804796898844
CAPERS_COSMOS_P5_s000009809_x1d.fits,nan
CAPERS_COSMOS_P5_s000168898_x1d.fits,nan
CAPERS_COSMOS_P5_s000187626_x1d.fits,nan
CAPERS_COSMOS_P5_s000021007_x1d.fits,3.464237315433519
CAPERS_COSMOS_P5_s000014203_x1d.fits,3.1055250654637625
CAPERS_COSMOS_P5_s000161640_x1d.fits,nan
CAPERS_COSMOS_P5_s000013250_x1d.fits,nan
CAPERS_COSMOS_P5_s000016324_x1d.fits,nan
CAPERS_COSMOS_P5_s000158404_x1d.fits,nan
CAPERS_COSMOS_P5_s000013756_x1d.fits,nan
CAPERS_COSMOS_P5_s000158359_x1d.fits,nan
CAPERS_COSMOS_P5_s000185250_x1d.fits,4.537450777834372
CAPERS_COSMOS_P5_s000157366_x1d.fits,nan
CAPERS_COSMOS_P5_s000017250_x1d.fits,5.237736190177258
CAPERS_COSMOS_P5_s000016632_x1d.fits,nan
CAPERS_COSMOS_P5_s000154852_x1d.fits,nan
CAPERS_COSMOS_P5_s000011148_x1d.fits,nan
CAPERS_COSMOS_P5_s000188418_x1d.fits,2.5207191291749793
CAPERS_COSMOS_P5_s000188959_x1d.fits,nan
CAPERS_COSMOS_P5_s000016142_x1d.fits,5.389608872682005
CAPERS_COSMOS_P5_s000020405_x1d.fits,nan
CAPERS_COSMOS_P5_s000178650_x1d.fits,nan
CAPERS_COSMOS_P5_s000019865_x1d.fits,3.4237820818423135
CAPERS_COSMOS_P5_s000149555_x1d.fits,3.75360886741594
CAPERS_COSMOS_P5_s000020404_x1d.fits,nan
CAPERS_COSMOS_P5_s000016887_x1d.fits,nan
CAPERS_COSMOS_P5_s000014575_x1d.fits,nan
CAPERS_COSMOS_P5_s000156966_x1d.fits,nan
CAPERS_COSMOS_P5_s000161496_x1d.fits,6.558320843342514
CAPERS_COSMOS_P5_s000188767_x1d.fits,nan
CAPERS_COSMOS_P5_s000011409_x1d.fits,nan
CAPERS_COSMOS_P5_s000153475_x1d.fits,nan
CAPERS_COSMOS_P5_s000149475_x1d.fits,4.532903349373378
CAPERS_COSMOS_P5_s000156149_x1d.fits,nan
CAPERS_COSMOS_P5_s000012037_x1d.fits,nan
CAPERS_COSMOS_P5_s000160637_x1d.fits,5.293542898889309
CAPERS_COSMOS_P5_s000013575_x1d.fits,nan
CAPERS_COSMOS_P5_s000149168_x1d.fits,1.222677559964024
CAPERS_COSMOS_P5_s000148158_x1d.fits,nan
CAPERS_COSMOS_P5_s000020111_x1d.fits,4.514987909748617
CAPERS_COSMOS_P5_s000017082_x1d.fits,nan
CAPERS_COSMOS_P5_s000149875_x1d.fits,nan
CAPERS_COSMOS_P5_s000014863_x1d.fits,4.681209038516732
CAPERS_COSMOS_P5_s000010813_x1d.fits,nan
CAPERS_COSMOS_P5_s000014982_x1d.fits,nan
CAPERS_COSMOS_P5_s000011835_x1d.fits,7.077409087909251
CAPERS_COSMOS_P5_s000011188_x1d.fits,3.1786624984590084
CAPERS_COSMOS_P5_s000014165_x1d.fits,3.3983994688320145
CAPERS_COSMOS_P5_s000017452_x1d.fits,nan
CAPERS_COSMOS_P5_s000156464_x1d.fits,1.5126731706323118
CAPERS_COSMOS_P5_s000180082_x1d.fits,nan
CAPERS_COSMOS_P5_s000017133_x1d.fits,5.269148207006041
CAPERS_COSMOS_P5_s000013783_x1d.fits,nan
CAPERS_COSMOS_P5_s000013054_x1d.fits,0.9626231994931154
CAPERS_COSMOS_P5_s000015810_x1d.fits,nan
CAPERS_COSMOS_P5_s000019714_x1d.fits,4.47076071572918
CAPERS_COSMOS_P5_s000012396_x1d.fits,2.474136868682773
CAPERS_COSMOS_P5_s000180168_x1d.fits,nan
CAPERS_COSMOS_P5_s000011231_x1d.fits,nan
CAPERS_COSMOS_P5_s000154701_x1d.fits,3.7622721641688166
CAPERS_COSMOS_P5_s000020932_x1d.fits,nan
CAPERS_COSMOS_P5_s000015722_x1d.fits,nan
CAPERS_COSMOS_P5_s000011639_x1d.fits,3.712649631671666
CAPERS_COSMOS_P5_s000018062_x1d.fits,2.478880174164
CAPERS_COSMOS_P5_s000189707_x1d.fits,4.67051653416622
CAPERS_COSMOS_P5_s000180187_x1d.fits,6.543250998742142
CAPERS_COSMOS_P5_s000169283_x1d.fits,5.7844808946856725
CAPERS_COSMOS_P5_s000017666_x1d.fits,1.7883631373108893
CAPERS_COSMOS_P5_s000014180_x1d.fits,nan
CAPERS_COSMOS_P5_s000188234_x1d.fits,nan
CAPERS_COSMOS_P5_s000016188_x1d.fits,nan
CAPERS_COSMOS_P5_s000017507_x1d.fits,nan
CAPERS_COSMOS_P5_s000156875_x1d.fits,nan
CAPERS_COSMOS_P5_s000161695_x1d.fits,nan
CAPERS_COSMOS_P5_s000183016_x1d.fits,nan
CAPERS_COSMOS_P5_s000159910_x1d.fits,4.54259804605475
CAPERS_COSMOS_P5_s000150721_x1d.fits,3.432349239165111
CAPERS_COSMOS_P5_s000011281_x1d.fits,nan
CAPERS_COSMOS_P5_s000177360_x1d.fits,nan
CAPERS_COSMOS_P5_s000020345_x1d.fits,3.71887746589589
CAPERS_COSMOS_P5_s000011742_x1d.fits,4.1502536722636165
CAPERS_COSMOS_P5_s000160936_x1d.fits,nan
CAPERS_COSMOS_P5_s000148561_x1d.fits,nan
CAPERS_COSMOS_P5_s000192934_x1d.fits,6.019812460309473
CAPERS_COSMOS_P5_s000010052_x1d.fits,nan
CAPERS_COSMOS_P5_s000189552_x1d.fits,nan
CAPERS_COSMOS_P5_s000015656_x1d.fits,5.875861826737245
CAPERS_COSMOS_P5_s000179879_x1d.fits,nan
CAPERS_COSMOS_P5_s000013574_x1d.fits,nan
CAPERS_COSMOS_P5_s000156128_x1d.fits,nan
CAPERS_COSMOS_P5_s000020730_x1d.fits,2.259702906866666
CAPERS_COSMOS_P5_s000150350_x1d.fits,4.948492326551905
CAPERS_COSMOS_P5_s000152713_x1d.fits,nan
CAPERS_COSMOS_P5_s000013456_x1d.fits,0.9272089909240588
CAPERS_COSMOS_P5_s000011239_x1d.fits,3.0414299558761293
CAPERS_COSMOS_P5_s000018111_x1d.fits,nan
CAPERS_COSMOS_P5_s000187748_x1d.fits,nan
CAPERS_COSMOS_P5_s000192659_x1d.fits,nan
CAPERS_COSMOS_P5_s000009795_x1d.fits,nan
CAPERS_COSMOS_P5_s000014119_x1d.fits,nan
CAPERS_COSMOS_P5_s000013640_x1d.fits,3.8498134068298038
CAPERS_COSMOS_P5_s000019494_x1d.fits,nan
CAPERS_COSMOS_P5_s000016678_x1d.fits,nan
CAPERS_COSMOS_P5_s000156743_x1d.fits,nan
CAPERS_COSMOS_P5_s000020494_x1d.fits,1.8086915710430933
CAPERS_COSMOS_P5_s000195138_x1d.fits,nan
CAPERS_COSMOS_P5_s000155886_x1d.fits,2.4816926507052726
CAPERS_COSMOS_P5_s000010033_x1d.fits,nan
CAPERS_COSMOS_P5_s000016464_x1d.fits,3.9327770726086015
CAPERS_COSMOS_P5_s000189770_x1d.fits,nan
CAPERS_COSMOS_P5_s000150288_x1d.fits,4.520753382398431
CAPERS_COSMOS_P5_s000014951_x1d.fits,5.282764779180972
CAPERS_COSMOS_P5_s000182463_x1d.fits,nan
CAPERS_COSMOS_P5_s000189626_x1d.fits,nan
CAPERS_COSMOS_P5_s000017611_x1d.fits,4.848337748294965
CAPERS_COSMOS_P5_s000011016_x1d.fits,nan
CAPERS_COSMOS_P5_s000009924_x1d.fits,4.003671066328354
CAPERS_COSMOS_P5_s000181713_x1d.fits,nan
CAPERS_COSMOS_P5_s000018700_x1d.fits,6.532938722246906
CAPERS_COSMOS_P5_s000012016_x1d.fits,nan
CAPERS_COSMOS_P5_s000152679_x1d.fits,nan
CAPERS_COSMOS_P5_s000192544_x1d.fits,nan
CAPERS_COSMOS_P5_s000184674_x1d.fits,nan
CAPERS_COSMOS_P5_s000181758_x1d.fits,nan
CAPERS_COSMOS_P5_s000011332_x1d.fits,1.4253862870097365
CAPERS_COSMOS_P5_s000017100_x1d.fits,nan
CAPERS_COSMOS_P5_s000016560_x1d.fits,nan
CAPERS_COSMOS_P5_s000190640_x1d.fits,nan
CAPERS_COSMOS_P5_s000017335_x1d.fits,nan
CAPERS_COSMOS_P5_s000149458_x1d.fits,4.531470552280274
CAPERS_COSMOS_P5_s000193500_x1d.fits,nan
CAPERS_COSMOS_P5_s000017740_x1d.fits,nan
CAPERS_COSMOS_P5_s000009836_x1d.fits,4.933483907875992
CAPERS_COSMOS_P5_s000014970_x1d.fits,4.530397740099895
CAPERS_COSMOS_P5_s000020152_x1d.fits,nan
CAPERS_COSMOS_P5_s000016135_x1d.fits,nan
CAPERS_COSMOS_P5_s000152047_x1d.fits,nan
CAPERS_COSMOS_P5_s000190360_x1d.fits,nan
CAPERS_COSMOS_P5_s000182046_x1d.fits,5.079461976701887
CAPERS_COSMOS_P5_s000189267_x1d.fits,nan
CAPERS_COSMOS_P5_s000190906_x1d.fits,nan
CAPERS_COSMOS_P5_s000160463_x1d.fits,nan
CAPERS_COSMOS_P5_s000160081_x1d.fits,nan
CAPERS_COSMOS_P5_s000018442_x1d.fits,nan
CAPERS_COSMOS_P5_s000179475_x1d.fits,2.503076754479154
CAPERS_COSMOS_P5_s000148810_x1d.fits,nan
CAPERS_COSMOS_P5_s000192384_x1d.fits,nan
CAPERS_COSMOS_P5_s000183731_x1d.fits,nan
CAPERS_COSMOS_P5_s000014579_x1d.fits,nan
CAPERS_COSMOS_P5_s000185439_x1d.fits,4.0402388746339195
CAPERS_COSMOS_P5_s000188511_x1d.fits,nan
CAPERS_COSMOS_P5_s000181882_x1d.fits,nan
CAPERS_COSMOS_P5_s000177948_x1d.fits,3.9957516315814186
CAPERS_COSMOS_P5_s000156537_x1d.fits,nan
CAPERS_COSMOS_P5_s000151844_x1d.fits,4.52632288109615
CAPERS_COSMOS_P5_s000017129_x1d.fits,1.3248139936242582
CAPERS_COSMOS_P5_s000014023_x1d.fits,1.8816547035718596
CAPERS_COSMOS_P5_s000014217_x1d.fits,nan
CAPERS_COSMOS_P5_s000017473_x1d.fits,1.8277002981805697
CAPERS_COSMOS_P5_s000012245_x1d.fits,2.481279572779627
CAPERS_COSMOS_P5_s000013084_x1d.fits,nan
CAPERS_COSMOS_P5_s000153407_x1d.fits,nan
CAPERS_COSMOS_P5_s000191282_x1d.fits,3.3790640887181773
CAPERS_COSMOS_P5_s000015887_x1d.fits,nan
CAPERS_COSMOS_P5_s000009745_x1d.fits,5.244416862565504
CAPERS_COSMOS_P5_s000188086_x1d.fits,nan
CAPERS_COSMOS_P5_s000009678_x1d.fits,nan
CAPERS_COSMOS_P5_s000019903_x1d.fits,2.5635436542074475
CAPERS_COSMOS_P5_s000011954_x1d.fits,nan
CAPERS_COSMOS_P5_s000020243_x1d.fits,nan
CAPERS_COSMOS_P5_s000190792_x1d.fits,nan
CAPERS_COSMOS_P5_s000184961_x1d.fits,nan
CAPERS_COSMOS_P5_s000153126_x1d.fits,nan
CAPERS_COSMOS_P5_s000016592_x1d.fits,nan
