file,z
CAPERS_COSMOS_P2_s000043480_x1d.fits,nan
CAPERS_COSMOS_P2_s000045885_x1d.fits,0.6687391517403176
CAPERS_COSMOS_P2_s000046843_x1d.fits,nan
CAPERS_COSMOS_P2_s000115056_x1d.fits,nan
CAPERS_COSMOS_P2_s000046239_x1d.fits,1.24350335380382
CAPERS_COSMOS_P2_s000041288_x1d.fits,nan
CAPERS_COSMOS_P2_s000043276_x1d.fits,nan
CAPERS_COSMOS_P2_s000108709_x1d.fits,nan
CAPERS_COSMOS_P2_s000100705_x1d.fits,5.851512847223847
CAPERS_COSMOS_P2_s000097991_x1d.fits,nan
CAPERS_COSMOS_P2_s000094930_x1d.fits,nan
CAPERS_COSMOS_P2_s000109571_x1d.fits,nan
CAPERS_COSMOS_P2_s000037330_x1d.fits,2.105011771057141
CAPERS_COSMOS_P2_s000101262_x1d.fits,nan
CAPERS_COSMOS_P2_s000042054_x1d.fits,2.025389951066155
CAPERS_COSMOS_P2_s000107308_x1d.fits,nan
CAPERS_COSMOS_P2_s000038174_x1d.fits,nan
CAPERS_COSMOS_P2_s000041165_x1d.fits,nan
CAPERS_COSMOS_P2_s000101936_x1d.fits,nan
CAPERS_COSMOS_P2_s000092575_x1d.fits,2.745268508777043
CAPERS_COSMOS_P2_s000043202_x1d.fits,nan
CAPERS_COSMOS_P2_s000092399_x1d.fits,7.171133731257685
CAPERS_COSMOS_P2_s000037544_x1d.fits,1.9881433181495325
CAPERS_COSMOS_P2_s000042393_x1d.fits,nan
CAPERS_COSMOS_P2_s000037866_x1d.fits,5.857101184440416
CAPERS_COSMOS_P2_s000114396_x1d.fits,nan
CAPERS_COSMOS_P2_s000045869_x1d.fits,1.6246007578993797
CAPERS_COSMOS_P2_s000094469_x1d.fits,nan
CAPERS_COSMOS_P2_s000039083_x1d.fits,2.194991688203034
CAPERS_COSMOS_P2_s000037777_x1d.fits,nan
CAPERS_COSMOS_P2_s000089156_x1d.fits,nan
CAPERS_COSMOS_P2_s000115974_x1d.fits,nan
CAPERS_COSMOS_P2_s000100755_x1d.fits,nan
CAPERS_COSMOS_P2_s000040161_x1d.fits,6.8640227930165345
CAPERS_COSMOS_P2_s000116768_x1d.fits,nan
CAPERS_COSMOS_P2_s000100391_x1d.fits,2.101631361010887
CAPERS_COSMOS_P2_s000037938_x1d.fits,nan
CAPERS_COSMOS_P2_s000043887_x1d.fits,2.4786570636436136
CAPERS_COSMOS_P2_s000039729_x1d.fits,nan
CAPERS_COSMOS_P2_s000044135_x1d.fits,3.445247505390647
CAPERS_COSMOS_P2_s000038596_x1d.fits,nan
CAPERS_COSMOS_P2_s000047127_x1d.fits,nan
CAPERS_COSMOS_P2_s000046274_x1d.fits,nan
CAPERS_COSMOS_P2_s000040626_x1d.fits,nan
CAPERS_COSMOS_P2_s000042801_x1d.fits,nan
