file,z
CAPERS_COSMOS_P3_s000042477_x1d.fits,nan
CAPERS_COSMOS_P3_s000039365_x1d.fits,nan
CAPERS_COSMOS_P3_s000034167_x1d.fits,nan
CAPERS_COSMOS_P3_s000036928_x1d.fits,1.200254690201906
CAPERS_COSMOS_P3_s000040096_x1d.fits,nan
CAPERS_COSMOS_P3_s000036241_x1d.fits,2.0593224954576534
CAPERS_COSMOS_P3_s000102478_x1d.fits,nan
CAPERS_COSMOS_P3_s000036186_x1d.fits,nan
CAPERS_COSMOS_P3_s000036847_x1d.fits,nan
CAPERS_COSMOS_P3_s000035640_x1d.fits,nan
CAPERS_COSMOS_P3_s000118821_x1d.fits,nan
CAPERS_COSMOS_P3_s000099576_x1d.fits,nan
CAPERS_COSMOS_P3_s000104109_x1d.fits,nan
CAPERS_COSMOS_P3_s000093119_x1d.fits,nan
CAPERS_COSMOS_P3_s000041515_x1d.fits,2.9425485739337485
CAPERS_COSMOS_P3_s000045632_x1d.fits,nan
CAPERS_COSMOS_P3_s000042364_x1d.fits,5.866670138004366
CAPERS_COSMOS_P3_s000038491_x1d.fits,6.866880768474429
CAPERS_COSMOS_P3_s000043020_x1d.fits,1.084168903932654
CAPERS_COSMOS_P3_s000045117_x1d.fits,nan
CAPERS_COSMOS_P3_s000040108_x1d.fits,nan
CAPERS_COSMOS_P3_s000041584_x1d.fits,4.553423441739669
CAPERS_COSMOS_P3_s000036373_x1d.fits,4.609532518731588
CAPERS_COSMOS_P3_s000036620_x1d.fits,1.2335318045592172
CAPERS_COSMOS_P3_s000039574_x1d.fits,nan
CAPERS_COSMOS_P3_s000040078_x1d.fits,nan
CAPERS_COSMOS_P3_s000110830_x1d.fits,nan
CAPERS_COSMOS_P3_s000094628_x1d.fits,nan
CAPERS_COSMOS_P3_s000045252_x1d.fits,5.118688798603098
CAPERS_COSMOS_P3_s000113692_x1d.fits,nan
CAPERS_COSMOS_P3_s000040069_x1d.fits,nan
CAPERS_COSMOS_P3_s000088435_x1d.fits,nan
CAPERS_COSMOS_P3_s000037431_x1d.fits,nan
CAPERS_COSMOS_P3_s000039500_x1d.fits,nan
CAPERS_COSMOS_P3_s000042142_x1d.fits,nan
CAPERS_COSMOS_P3_s000038815_x1d.fits,0.7926674868166745
CAPERS_COSMOS_P3_s000038146_x1d.fits,nan
CAPERS_COSMOS_P3_s000088474_x1d.fits,nan
CAPERS_COSMOS_P3_s000045433_x1d.fits,nan
CAPERS_COSMOS_P3_s000095870_x1d.fits,nan
CAPERS_COSMOS_P3_s000092998_x1d.fits,nan
CAPERS_COSMOS_P3_s000041542_x1d.fits,3.684168444390256
CAPERS_COSMOS_P3_s000110865_x1d.fits,nan
CAPERS_COSMOS_P3_s000116771_x1d.fits,nan
CAPERS_COSMOS_P3_s000035805_x1d.fits,6.530529470355086
CAPERS_COSMOS_P3_s000092716_x1d.fits,1.847800884319204
CAPERS_COSMOS_P3_s000110041_x1d.fits,4.9529933620884865
CAPERS_COSMOS_P3_s000092922_x1d.fits,nan
CAPERS_COSMOS_P3_s000035942_x1d.fits,2.462363460808189
CAPERS_COSMOS_P3_s000033201_x1d.fits,nan
CAPERS_COSMOS_P3_s000033121_x1d.fits,3.7731417699973973
CAPERS_COSMOS_P3_s000040497_x1d.fits,0.8304914267855448
CAPERS_COSMOS_P3_s000039385_x1d.fits,nan
CAPERS_COSMOS_P3_s000044520_x1d.fits,4.538982142225007
CAPERS_COSMOS_P3_s000110889_x1d.fits,nan
CAPERS_COSMOS_P3_s000109037_x1d.fits,4.372933387184943
CAPERS_COSMOS_P3_s000033525_x1d.fits,nan
CAPERS_COSMOS_P3_s000099378_x1d.fits,nan
CAPERS_COSMOS_P3_s000103824_x1d.fits,nan
CAPERS_COSMOS_P3_s000037093_x1d.fits,nan
CAPERS_COSMOS_P3_s000038539_x1d.fits,6.288952321090023
CAPERS_COSMOS_P3_s000043709_x1d.fits,nan
CAPERS_COSMOS_P3_s000041314_x1d.fits,5.777977357730671
CAPERS_COSMOS_P3_s000041170_x1d.fits,2.330791117974996
CAPERS_COSMOS_P3_s000040861_x1d.fits,nan
CAPERS_COSMOS_P3_s000113091_x1d.fits,nan
CAPERS_COSMOS_P3_s000102462_x1d.fits,nan
CAPERS_COSMOS_P3_s000094643_x1d.fits,nan
CAPERS_COSMOS_P3_s000043033_x1d.fits,0.9397968819423652
CAPERS_COSMOS_P3_s000043198_x1d.fits,nan
CAPERS_COSMOS_P3_s000095148_x1d.fits,nan
CAPERS_COSMOS_P3_s000034656_x1d.fits,2.523509469555123
CAPERS_COSMOS_P3_s000045867_x1d.fits,4.669255729966328
CAPERS_COSMOS_P3_s000040580_x1d.fits,3.166945004524952
CAPERS_COSMOS_P3_s000108834_x1d.fits,nan
CAPERS_COSMOS_P3_s000097328_x1d.fits,5.694617518079669
CAPERS_COSMOS_P3_s000117540_x1d.fits,nan
CAPERS_COSMOS_P3_s000114820_x1d.fits,nan
CAPERS_COSMOS_P3_s000039393_x1d.fits,2.326826300469183
CAPERS_COSMOS_P3_s000102897_x1d.fits,nan
CAPERS_COSMOS_P3_s000043642_x1d.fits,0.747025114013355
CAPERS_COSMOS_P3_s000042462_x1d.fits,4.780948191696663
CAPERS_COSMOS_P3_s000044793_x1d.fits,1.8666222383572668
CAPERS_COSMOS_P3_s000089157_x1d.fits,nan
CAPERS_COSMOS_P3_s000033352_x1d.fits,nan
CAPERS_COSMOS_P3_s000041212_x1d.fits,nan
CAPERS_COSMOS_P3_s000097664_x1d.fits,8.610607687384634
CAPERS_COSMOS_P3_s000109821_x1d.fits,nan
CAPERS_COSMOS_P3_s000104640_x1d.fits,nan
CAPERS_COSMOS_P3_s000110517_x1d.fits,nan
CAPERS_COSMOS_P3_s000105259_x1d.fits,5.864414687449046
CAPERS_COSMOS_P3_s000039022_x1d.fits,nan
CAPERS_COSMOS_P3_s000045113_x1d.fits,nan
