file,z
CAPERS_COSMOS_P7_s000172440_x1d.fits,nan
CAPERS_COSMOS_P7_s000179148_x1d.fits,nan
CAPERS_COSMOS_P7_s000004318_x1d.fits,3.718211771383639
CAPERS_COSMOS_P7_s000010961_x1d.fits,nan
CAPERS_COSMOS_P7_s000170480_x1d.fits,nan
CAPERS_COSMOS_P7_s000164583_x1d.fits,nan
CAPERS_COSMOS_P7_s000006473_x1d.fits,2.4166329964587665
CAPERS_COSMOS_P7_s000007620_x1d.fits,3.990268948789078
CAPERS_COSMOS_P7_s000175619_x1d.fits,nan
CAPERS_COSMOS_P7_s000175703_x1d.fits,2.940759363206818
CAPERS_COSMOS_P7_s000002648_x1d.fits,nan
CAPERS_COSMOS_P7_s000174903_x1d.fits,nan
CAPERS_COSMOS_P7_s000174283_x1d.fits,3.1044944491161903
CAPERS_COSMOS_P7_s000008829_x1d.fits,2.1247851726178006
CAPERS_COSMOS_P7_s000162387_x1d.fits,nan
CAPERS_COSMOS_P7_s000164215_x1d.fits,2.447491703143919
CAPERS_COSMOS_P7_s000178935_x1d.fits,nan
CAPERS_COSMOS_P7_s000009440_x1d.fits,3.690653886865517
CAPERS_COSMOS_P7_s000003844_x1d.fits,nan
CAPERS_COSMOS_P7_s000004523_x1d.fits,1.0116139853234953
CAPERS_COSMOS_P7_s000009514_x1d.fits,3.7410044858282374
CAPERS_COSMOS_P7_s000170986_x1d.fits,nan
CAPERS_COSMOS_P7_s000009262_x1d.fits,6.259160048094533
CAPERS_COSMOS_P7_s000176943_x1d.fits,6.091029475543321
CAPERS_COSMOS_P7_s000006911_x1d.fits,nan
CAPERS_COSMOS_P7_s000173869_x1d.fits,4.617121248300475
CAPERS_COSMOS_P7_s000008449_x1d.fits,nan
CAPERS_COSMOS_P7_s000178090_x1d.fits,nan
CAPERS_COSMOS_P7_s000165960_x1d.fits,3.7005210923700957
CAPERS_COSMOS_P7_s000004954_x1d.fits,3.346427361313302
CAPERS_COSMOS_P7_s000004302_x1d.fits,nan
CAPERS_COSMOS_P7_s000217277_x1d.fits,nan
CAPERS_COSMOS_P7_s000172214_x1d.fits,3.9169529739053806
CAPERS_COSMOS_P7_s000177112_x1d.fits,3.253380548912233
CAPERS_COSMOS_P7_s000007082_x1d.fits,nan
CAPERS_COSMOS_P7_s000185685_x1d.fits,nan
CAPERS_COSMOS_P7_s000008423_x1d.fits,nan
CAPERS_COSMOS_P7_s000166865_x1d.fits,1.6145123788792066
CAPERS_COSMOS_P7_s000166879_x1d.fits,3.1465552619338295
CAPERS_COSMOS_P7_s000006221_x1d.fits,nan
CAPERS_COSMOS_P7_s000006898_x1d.fits,3.7245614869772945
CAPERS_COSMOS_P7_s000182103_x1d.fits,nan
CAPERS_COSMOS_P7_s000176879_x1d.fits,nan
CAPERS_COSMOS_P7_s000176974_x1d.fits,nan
CAPERS_COSMOS_P7_s000004241_x1d.fits,nan
CAPERS_COSMOS_P7_s000177212_x1d.fits,nan
CAPERS_COSMOS_P7_s000002910_x1d.fits,4.570814141451967
CAPERS_COSMOS_P7_s000182333_x1d.fits,nan
CAPERS_COSMOS_P7_s000006734_x1d.fits,nan
CAPERS_COSMOS_P7_s000006790_x1d.fits,3.965961872281394
CAPERS_COSMOS_P7_s000182181_x1d.fits,nan
CAPERS_COSMOS_P7_s000006174_x1d.fits,nan
CAPERS_COSMOS_P7_s000003555_x1d.fits,7.133031518630265
CAPERS_COSMOS_P7_s000170943_x1d.fits,nan
CAPERS_COSMOS_P7_s000005727_x1d.fits,2.4709016743929104
CAPERS_COSMOS_P7_s000164871_x1d.fits,1.405496802614767
CAPERS_COSMOS_P7_s000178826_x1d.fits,nan
CAPERS_COSMOS_P7_s000182236_x1d.fits,nan
CAPERS_COSMOS_P7_s000008372_x1d.fits,nan
CAPERS_COSMOS_P7_s000166423_x1d.fits,4.4495268872139135
CAPERS_COSMOS_P7_s000179470_x1d.fits,nan
CAPERS_COSMOS_P7_s000165501_x1d.fits,nan
CAPERS_COSMOS_P7_s000008708_x1d.fits,1.7086738581092673
CAPERS_COSMOS_P7_s000174079_x1d.fits,nan
CAPERS_COSMOS_P7_s000004503_x1d.fits,3.1237179687723193
CAPERS_COSMOS_P7_s000006295_x1d.fits,nan
CAPERS_COSMOS_P7_s000175171_x1d.fits,nan
CAPERS_COSMOS_P7_s000163363_x1d.fits,nan
CAPERS_COSMOS_P7_s000003490_x1d.fits,1.7223109056165362
CAPERS_COSMOS_P7_s000003219_x1d.fits,1.7585314774357035
CAPERS_COSMOS_P7_s000007891_x1d.fits,nan
CAPERS_COSMOS_P7_s000007884_x1d.fits,nan
CAPERS_COSMOS_P7_s000004495_x1d.fits,nan
CAPERS_COSMOS_P7_s000166475_x1d.fits,nan
CAPERS_COSMOS_P7_s000008032_x1d.fits,nan
CAPERS_COSMOS_P7_s000183114_x1d.fits,nan
CAPERS_COSMOS_P7_s000009441_x1d.fits,3.7311135477615025
CAPERS_COSMOS_P7_s000167916_x1d.fits,nan
CAPERS_COSMOS_P7_s000008823_x1d.fits,3.4553775570219756
CAPERS_COSMOS_P7_s000009862_x1d.fits,3.9844010994775765
CAPERS_COSMOS_P7_s000172757_x1d.fits,3.9493049513396095
CAPERS_COSMOS_P7_s000004364_x1d.fits,nan
CAPERS_COSMOS_P7_s000008620_x1d.fits,1.530999755859375
CAPERS_COSMOS_P7_s000177884_x1d.fits,nan
CAPERS_COSMOS_P7_s000008963_x1d.fits,3.9832092446673286
CAPERS_COSMOS_P7_s000002967_x1d.fits,2.0100940824721607
CAPERS_COSMOS_P7_s000181790_x1d.fits,nan
CAPERS_COSMOS_P7_s000009969_x1d.fits,nan
CAPERS_COSMOS_P7_s000008495_x1d.fits,3.892850174550551
CAPERS_COSMOS_P7_s000008876_x1d.fits,nan
CAPERS_COSMOS_P7_s000173350_x1d.fits,nan
CAPERS_COSMOS_P7_s000004419_x1d.fits,2.0003523478994643
CAPERS_COSMOS_P7_s000166377_x1d.fits,nan
CAPERS_COSMOS_P7_s000008083_x1d.fits,nan
CAPERS_COSMOS_P7_s000008734_x1d.fits,nan
CAPERS_COSMOS_P7_s000179019_x1d.fits,nan
CAPERS_COSMOS_P7_s000008201_x1d.fits,nan
CAPERS_COSMOS_P7_s000006920_x1d.fits,0.9347116526715504
CAPERS_COSMOS_P7_s000009005_x1d.fits,3.9894789818972676
CAPERS_COSMOS_P7_s000182148_x1d.fits,3.009664332483352
CAPERS_COSMOS_P7_s000178438_x1d.fits,3.7310866652765817
CAPERS_COSMOS_P7_s000011370_x1d.fits,3.9581259611665374
CAPERS_COSMOS_P7_s000172904_x1d.fits,5.824593499246319
CAPERS_COSMOS_P7_s000167922_x1d.fits,1.9900743161035388
CAPERS_COSMOS_P7_s000005121_x1d.fits,nan
CAPERS_COSMOS_P7_s000171239_x1d.fits,6.433137994624908
CAPERS_COSMOS_P7_s000164077_x1d.fits,nan
CAPERS_COSMOS_P7_s000011371_x1d.fits,nan
CAPERS_COSMOS_P7_s000167100_x1d.fits,3.7312631372779768
CAPERS_COSMOS_P7_s000170755_x1d.fits,nan
CAPERS_COSMOS_P7_s000175516_x1d.fits,6.157906672662667
CAPERS_COSMOS_P7_s000167645_x1d.fits,nan
CAPERS_COSMOS_P7_s000179187_x1d.fits,nan
CAPERS_COSMOS_P7_s000008000_x1d.fits,4.147683779970005
CAPERS_COSMOS_P7_s000171663_x1d.fits,nan
CAPERS_COSMOS_P7_s000006256_x1d.fits,2.560713364477476
CAPERS_COSMOS_P7_s000177191_x1d.fits,nan
CAPERS_COSMOS_P7_s000003412_x1d.fits,nan
CAPERS_COSMOS_P7_s000002804_x1d.fits,1.8017692565917969
CAPERS_COSMOS_P7_s000170314_x1d.fits,nan
CAPERS_COSMOS_P7_s000007468_x1d.fits,nan
CAPERS_COSMOS_P7_s000004433_x1d.fits,4.656804823223074
CAPERS_COSMOS_P7_s000002783_x1d.fits,3.7108270801205325
CAPERS_COSMOS_P7_s000003113_x1d.fits,nan
CAPERS_COSMOS_P7_s000007196_x1d.fits,nan
CAPERS_COSMOS_P7_s000004096_x1d.fits,4.5597560334781795
CAPERS_COSMOS_P7_s000181897_x1d.fits,nan
CAPERS_COSMOS_P7_s000177003_x1d.fits,7.1297105978703055
CAPERS_COSMOS_P7_s000177303_x1d.fits,nan
CAPERS_COSMOS_P7_s000182082_x1d.fits,nan
