file,z
CAPERS_EGS_P2_s000236924_x1d.fits,2.1733441452840045
CAPERS_EGS_P2_s000003879_x1d.fits,2.9693798303651744
CAPERS_EGS_P2_s000001999_x1d.fits,nan
CAPERS_EGS_P2_s000082952_x1d.fits,4.810768370478839
CAPERS_EGS_P2_s000012430_x1d.fits,nan
CAPERS_EGS_P2_s000078410_x1d.fits,6.1099762434859874
CAPERS_EGS_P2_s000235495_x1d.fits,1.9922027550109833
CAPERS_EGS_P2_s000068263_x1d.fits,nan
CAPERS_EGS_P2_s000076684_x1d.fits,5.210188587771041
CAPERS_EGS_P2_s000222966_x1d.fits,nan
CAPERS_EGS_P2_s000019411_x1d.fits,nan
CAPERS_EGS_P2_s000221719_x1d.fits,nan
CAPERS_EGS_P2_s000085535_x1d.fits,nan
CAPERS_EGS_P2_s000007303_x1d.fits,nan
CAPERS_EGS_P2_s000011658_x1d.fits,nan
CAPERS_EGS_P2_s000013027_x1d.fits,1.9759252764208721
CAPERS_EGS_P2_s000217614_x1d.fits,2.342673953288516
CAPERS_EGS_P2_s000215969_x1d.fits,0.799934788754112
CAPERS_EGS_P2_s000215308_x1d.fits,nan
CAPERS_EGS_P2_s000216106_x1d.fits,nan
CAPERS_EGS_P2_s000012854_x1d.fits,nan
CAPERS_EGS_P2_s000020004_x1d.fits,1.3470367397928538
CAPERS_EGS_P2_s000090819_x1d.fits,6.51310940485932
CAPERS_EGS_P2_s000235999_x1d.fits,nan
CAPERS_EGS_P2_s000210485_x1d.fits,nan
CAPERS_EGS_P2_s000214407_x1d.fits,2.04943901653717
CAPERS_EGS_P2_s000068836_x1d.fits,nan
CAPERS_EGS_P2_s000078995_x1d.fits,nan
CAPERS_EGS_P2_s000221007_x1d.fits,nan
CAPERS_EGS_P2_s000007007_x1d.fits,4.9038820870507855
CAPERS_EGS_P2_s000078646_x1d.fits,nan
CAPERS_EGS_P2_s000003167_x1d.fits,nan
CAPERS_EGS_P2_s000006838_x1d.fits,nan
CAPERS_EGS_P2_s000236832_x1d.fits,0.6325208157387228
CAPERS_EGS_P2_s000210848_x1d.fits,nan
CAPERS_EGS_P2_s000055442_x1d.fits,nan
CAPERS_EGS_P2_s000225205_x1d.fits,1.552118038545475
CAPERS_EGS_P2_s000081403_x1d.fits,nan
CAPERS_EGS_P2_s000000659_x1d.fits,nan
CAPERS_EGS_P2_s000217921_x1d.fits,nan
CAPERS_EGS_P2_s000213543_x1d.fits,2.3088123685387165
CAPERS_EGS_P2_s000007575_x1d.fits,nan
CAPERS_EGS_P2_s000001952_x1d.fits,4.885055837844832
CAPERS_EGS_P2_s000013493_x1d.fits,nan
CAPERS_EGS_P2_s000005496_x1d.fits,nan
CAPERS_EGS_P2_s000080514_x1d.fits,nan
CAPERS_EGS_P2_s000008453_x1d.fits,4.484433067329915
CAPERS_EGS_P2_s000074008_x1d.fits,nan
CAPERS_EGS_P2_s000219827_x1d.fits,nan
CAPERS_EGS_P2_s000001906_x1d.fits,4.888532254184962
CAPERS_EGS_P2_s000002511_x1d.fits,nan
CAPERS_EGS_P2_s000008916_x1d.fits,nan
CAPERS_EGS_P2_s000079483_x1d.fits,nan
CAPERS_EGS_P2_s000002555_x1d.fits,nan
CAPERS_EGS_P2_s000008722_x1d.fits,1.415450194983371
CAPERS_EGS_P2_s000215653_x1d.fits,2.702817430795251
CAPERS_EGS_P2_s000102885_x1d.fits,nan
CAPERS_EGS_P2_s000068009_x1d.fits,nan
CAPERS_EGS_P2_s000081889_x1d.fits,2.4047273824477577
CAPERS_EGS_P2_s000213372_x1d.fits,nan
CAPERS_EGS_P2_s000215862_x1d.fits,nan
CAPERS_EGS_P2_s000081115_x1d.fits,nan
CAPERS_EGS_P2_s000082168_x1d.fits,nan
CAPERS_EGS_P2_s000211554_x1d.fits,1.4972079589215967
CAPERS_EGS_P2_s000093265_x1d.fits,nan
CAPERS_EGS_P2_s000002588_x1d.fits,nan
CAPERS_EGS_P2_s000090126_x1d.fits,nan
CAPERS_EGS_P2_s000214749_x1d.fits,2.1810789124260546
CAPERS_EGS_P2_s000009365_x1d.fits,nan
CAPERS_EGS_P2_s000000705_x1d.fits,nan
CAPERS_EGS_P2_s000071407_x1d.fits,5.887596395618507
CAPERS_EGS_P2_s000007061_x1d.fits,5.288225978868842
CAPERS_EGS_P2_s000000156_x1d.fits,4.894157732702049
CAPERS_EGS_P2_s000085302_x1d.fits,nan
CAPERS_EGS_P2_s000080417_x1d.fits,4.525397927464437
CAPERS_EGS_P2_s000084168_x1d.fits,6.792614833404376
CAPERS_EGS_P2_s000007636_x1d.fits,1.3835317708071249
CAPERS_EGS_P2_s000085666_x1d.fits,nan
CAPERS_EGS_P2_s000007314_x1d.fits,nan
CAPERS_EGS_P2_s000071664_x1d.fits,nan
CAPERS_EGS_P2_s000218400_x1d.fits,nan
CAPERS_EGS_P2_s000218929_x1d.fits,2.1827892197099343
CAPERS_EGS_P2_s000085445_x1d.fits,nan
CAPERS_EGS_P2_s000084521_x1d.fits,nan
CAPERS_EGS_P2_s000008227_x1d.fits,2.0145331996979916
CAPERS_EGS_P2_s000085801_x1d.fits,nan
CAPERS_EGS_P2_s000009244_x1d.fits,5.200343947794377
CAPERS_EGS_P2_s000088395_x1d.fits,nan
CAPERS_EGS_P2_s000102884_x1d.fits,nan
CAPERS_EGS_P2_s000236224_x1d.fits,2.5134675094698964
CAPERS_EGS_P2_s000074282_x1d.fits,1.2413154166656821
CAPERS_EGS_P2_s000222980_x1d.fits,nan
CAPERS_EGS_P2_s000009572_x1d.fits,nan
CAPERS_EGS_P2_s000218516_x1d.fits,1.5835802655711908
CAPERS_EGS_P2_s000007090_x1d.fits,nan
CAPERS_EGS_P2_s000004625_x1d.fits,nan
CAPERS_EGS_P2_s000066748_x1d.fits,4.888647487450674
CAPERS_EGS_P2_s000235423_x1d.fits,4.880142605802316
CAPERS_EGS_P2_s000221860_x1d.fits,nan
CAPERS_EGS_P2_s000237110_x1d.fits,1.8546692070688877
CAPERS_EGS_P2_s000073862_x1d.fits,nan
CAPERS_EGS_P2_s000212799_x1d.fits,3.4581622022198717
CAPERS_EGS_P2_s000007448_x1d.fits,3.3756115750788407
CAPERS_EGS_P2_s000238888_x1d.fits,1.804881730716767
CAPERS_EGS_P2_s000214802_x1d.fits,nan
CAPERS_EGS_P2_s000083950_x1d.fits,nan
CAPERS_EGS_P2_s000073648_x1d.fits,nan
CAPERS_EGS_P2_s000211962_x1d.fits,nan
CAPERS_EGS_P2_s000002404_x1d.fits,nan
CAPERS_EGS_P2_s000008488_x1d.fits,2.2935810219890977
CAPERS_EGS_P2_s000010602_x1d.fits,2.6445355877229644
CAPERS_EGS_P2_s000211575_x1d.fits,nan
CAPERS_EGS_P2_s000093496_x1d.fits,nan
CAPERS_EGS_P2_s000008140_x1d.fits,1.671989681288847
CAPERS_EGS_P2_s000081743_x1d.fits,nan
CAPERS_EGS_P2_s000010700_x1d.fits,nan
CAPERS_EGS_P2_s000002503_x1d.fits,nan
CAPERS_EGS_P2_s000068502_x1d.fits,nan
CAPERS_EGS_P2_s000003531_x1d.fits,2.516111770063717
CAPERS_EGS_P2_s000084663_x1d.fits,nan
CAPERS_EGS_P2_s000081759_x1d.fits,5.040631593856979
CAPERS_EGS_P2_s000213446_x1d.fits,nan
CAPERS_EGS_P2_s000238282_x1d.fits,nan
CAPERS_EGS_P2_s000086178_x1d.fits,nan
CAPERS_EGS_P2_s000009117_x1d.fits,5.0844135684407075
CAPERS_EGS_P2_s000009080_x1d.fits,5.14843945648943
CAPERS_EGS_P2_s000073035_x1d.fits,nan
CAPERS_EGS_P2_s000239601_x1d.fits,2.3289416467597777
CAPERS_EGS_P2_s000001216_x1d.fits,nan
CAPERS_EGS_P2_s000229445_x1d.fits,nan
CAPERS_EGS_P2_s000012808_x1d.fits,3.4257835592365513
CAPERS_EGS_P2_s000216910_x1d.fits,2.280205380923738
CAPERS_EGS_P2_s000212392_x1d.fits,nan
CAPERS_EGS_P2_s000010205_x1d.fits,nan
CAPERS_EGS_P2_s000087842_x1d.fits,8.151338364327051
CAPERS_EGS_P2_s000216207_x1d.fits,2.303006602445245
CAPERS_EGS_P2_s000235328_x1d.fits,3.3235702240374216
CAPERS_EGS_P2_s000007771_x1d.fits,nan
CAPERS_EGS_P2_s000220670_x1d.fits,nan
CAPERS_EGS_P2_s000002715_x1d.fits,nan
CAPERS_EGS_P2_s000218119_x1d.fits,1.4204010385663586
CAPERS_EGS_P2_s000216645_x1d.fits,1.710798054796649
CAPERS_EGS_P2_s000000227_x1d.fits,nan
CAPERS_EGS_P2_s000074727_x1d.fits,2.9863982397518596
CAPERS_EGS_P2_s000082047_x1d.fits,nan
CAPERS_EGS_P2_s000008461_x1d.fits,nan
CAPERS_EGS_P2_s000007453_x1d.fits,1.5789938169204718
CAPERS_EGS_P2_s000092797_x1d.fits,4.301149252862399
CAPERS_EGS_P2_s000011835_x1d.fits,nan
CAPERS_EGS_P2_s000083799_x1d.fits,nan
CAPERS_EGS_P2_s000220414_x1d.fits,nan
CAPERS_EGS_P2_s000010181_x1d.fits,nan
CAPERS_EGS_P2_s000003439_x1d.fits,2.729452542664346
CAPERS_EGS_P2_s000072930_x1d.fits,nan
CAPERS_EGS_P2_s000213357_x1d.fits,1.6067059561441623
CAPERS_EGS_P2_s000214397_x1d.fits,1.792365588612344
CAPERS_EGS_P2_s000226138_x1d.fits,nan
CAPERS_EGS_P2_s000238390_x1d.fits,5.281757202361762
CAPERS_EGS_P2_s000006580_x1d.fits,4.479699388720781
CAPERS_EGS_P2_s000001170_x1d.fits,4.8997836873896565
CAPERS_EGS_P2_s000011964_x1d.fits,8.717661295914235
CAPERS_EGS_P2_s000007238_x1d.fits,1.2412244016976088
CAPERS_EGS_P2_s000008059_x1d.fits,nan
CAPERS_EGS_P2_s000235401_x1d.fits,2.291951079127649
CAPERS_EGS_P2_s000216713_x1d.fits,nan
CAPERS_EGS_P2_s000003769_x1d.fits,nan
CAPERS_EGS_P2_s000236369_x1d.fits,4.2729375780950125
CAPERS_EGS_P2_s000006458_x1d.fits,1.7559435436628954
CAPERS_EGS_P2_s000087775_x1d.fits,nan
CAPERS_EGS_P2_s000224726_x1d.fits,nan
CAPERS_EGS_P2_s000215990_x1d.fits,nan
CAPERS_EGS_P2_s000236624_x1d.fits,nan
CAPERS_EGS_P2_s000218289_x1d.fits,3.3321246274198053
CAPERS_EGS_P2_s000084621_x1d.fits,nan
CAPERS_EGS_P2_s000215431_x1d.fits,2.947638099918108
CAPERS_EGS_P2_s000010836_x1d.fits,1.5674073977553253
CAPERS_EGS_P2_s000087663_x1d.fits,nan
CAPERS_EGS_P2_s000004264_x1d.fits,nan
CAPERS_EGS_P2_s000007015_x1d.fits,5.278154972381927
CAPERS_EGS_P2_s000211928_x1d.fits,2.008253414892812
CAPERS_EGS_P2_s000005823_x1d.fits,1.152197638402232
CAPERS_EGS_P2_s000008490_x1d.fits,nan
CAPERS_EGS_P2_s000072082_x1d.fits,nan
CAPERS_EGS_P2_s000071465_x1d.fits,nan
CAPERS_EGS_P2_s000224215_x1d.fits,3.4354439944224113
CAPERS_EGS_P2_s000078237_x1d.fits,nan
CAPERS_EGS_P2_s000216243_x1d.fits,2.5924590819063242
CAPERS_EGS_P2_s000008633_x1d.fits,nan
CAPERS_EGS_P2_s000218235_x1d.fits,2.1274791493678338
