file,z
CAPERS_EGS_P5_s000021879_x1d.fits,2.1531659988031007
CAPERS_EGS_P5_s000036440_x1d.fits,nan
CAPERS_EGS_P5_s000095487_x1d.fits,nan
CAPERS_EGS_P5_s000050533_x1d.fits,nan
CAPERS_EGS_P5_s000029519_x1d.fits,nan
CAPERS_EGS_P5_s000027798_x1d.fits,2.533209312912096
CAPERS_EGS_P5_s000016994_x1d.fits,nan
CAPERS_EGS_P5_s000021614_x1d.fits,1.6377765913792466
CAPERS_EGS_P5_s000062837_x1d.fits,nan
CAPERS_EGS_P5_s000023015_x1d.fits,nan
CAPERS_EGS_P5_s000023968_x1d.fits,5.440844344407088
CAPERS_EGS_P5_s000019140_x1d.fits,3.660168778730463
CAPERS_EGS_P5_s000053940_x1d.fits,1.350096983751945
CAPERS_EGS_P5_s000022116_x1d.fits,2.7197072786037357
CAPERS_EGS_P5_s000037895_x1d.fits,nan
CAPERS_EGS_P5_s000013451_x1d.fits,nan
CAPERS_EGS_P5_s000029895_x1d.fits,1.3903229147558895
CAPERS_EGS_P5_s000026385_x1d.fits,3.43728688664605
CAPERS_EGS_P5_s000038014_x1d.fits,nan
CAPERS_EGS_P5_s000204917_x1d.fits,3.893525896794582
CAPERS_EGS_P5_s000020346_x1d.fits,nan
CAPERS_EGS_P5_s000019963_x1d.fits,5.446146026970932
CAPERS_EGS_P5_s000049325_x1d.fits,3.4693388766530084
CAPERS_EGS_P5_s000062672_x1d.fits,nan
CAPERS_EGS_P5_s000216112_x1d.fits,nan
CAPERS_EGS_P5_s000014257_x1d.fits,4.826581347266586
CAPERS_EGS_P5_s000037935_x1d.fits,nan
CAPERS_EGS_P5_s000207796_x1d.fits,nan
CAPERS_EGS_P5_s000059153_x1d.fits,nan
CAPERS_EGS_P5_s000023458_x1d.fits,nan
CAPERS_EGS_P5_s000029430_x1d.fits,3.7597133734756207
CAPERS_EGS_P5_s000098168_x1d.fits,nan
CAPERS_EGS_P5_s000014297_x1d.fits,5.287706476832093
CAPERS_EGS_P5_s000053828_x1d.fits,5.6871285602012165
CAPERS_EGS_P5_s000234712_x1d.fits,nan
CAPERS_EGS_P5_s000022908_x1d.fits,5.692839021189426
CAPERS_EGS_P5_s000232327_x1d.fits,2.41001613092013
CAPERS_EGS_P5_s000035496_x1d.fits,nan
CAPERS_EGS_P5_s000062211_x1d.fits,nan
CAPERS_EGS_P5_s000021397_x1d.fits,nan
CAPERS_EGS_P5_s000019428_x1d.fits,2.9442824678015604
CAPERS_EGS_P5_s000025208_x1d.fits,3.6730508151015338
CAPERS_EGS_P5_s000028311_x1d.fits,0.05014056961801239
CAPERS_EGS_P5_s000019266_x1d.fits,nan
CAPERS_EGS_P5_s000062611_x1d.fits,nan
CAPERS_EGS_P5_s000035755_x1d.fits,6.257617255611431
