file,z
CAPERS_EGS_P1_s000068690_x1d.fits,nan
CAPERS_EGS_P1_s000220633_x1d.fits,0.9623590972426097
CAPERS_EGS_P1_s000239120_x1d.fits,1.2270509481001501
CAPERS_EGS_P1_s000054816_x1d.fits,nan
CAPERS_EGS_P1_s000224566_x1d.fits,2.3266177214570507
CAPERS_EGS_P1_s000219439_x1d.fits,2.781791263791361
CAPERS_EGS_P1_s000220546_x1d.fits,1.14319851004675
CAPERS_EGS_P1_s000081229_x1d.fits,nan
CAPERS_EGS_P1_s000076400_x1d.fits,nan
CAPERS_EGS_P1_s000219394_x1d.fits,2.0999710299379695
CAPERS_EGS_P1_s000218300_x1d.fits,3.3397062144309
CAPERS_EGS_P1_s000219717_x1d.fits,1.6132601295444826
CAPERS_EGS_P1_s000073945_x1d.fits,nan
CAPERS_EGS_P1_s000213416_x1d.fits,3.3563869655922423
CAPERS_EGS_P1_s000215385_x1d.fits,2.419077655905755
CAPERS_EGS_P1_s000239376_x1d.fits,1.80476078340482
CAPERS_EGS_P1_s000003514_x1d.fits,4.594666475113552
CAPERS_EGS_P1_s000219705_x1d.fits,nan
CAPERS_EGS_P1_s000214236_x1d.fits,1.2750692398068963
CAPERS_EGS_P1_s000006216_x1d.fits,nan
CAPERS_EGS_P1_s000236365_x1d.fits,nan
CAPERS_EGS_P1_s000220331_x1d.fits,1.3443948396408847
CAPERS_EGS_P1_s000002867_x1d.fits,3.73166883456057
CAPERS_EGS_P1_s000238390_x1d.fits,5.302180155942081
CAPERS_EGS_P1_s000212349_x1d.fits,1.4347881940350646
CAPERS_EGS_P1_s000211269_x1d.fits,nan
CAPERS_EGS_P1_s000084895_x1d.fits,nan
CAPERS_EGS_P1_s000235010_x1d.fits,4.5217738158216685
CAPERS_EGS_P1_s000217691_x1d.fits,2.7292625488857842
CAPERS_EGS_P1_s000008041_x1d.fits,nan
CAPERS_EGS_P1_s000219132_x1d.fits,2.749580258333554
CAPERS_EGS_P1_s000216947_x1d.fits,1.9076188534873197
CAPERS_EGS_P1_s000219977_x1d.fits,4.088315791942794
CAPERS_EGS_P1_s000007907_x1d.fits,1.6341331417415632
CAPERS_EGS_P1_s000237394_x1d.fits,nan
CAPERS_EGS_P1_s000088412_x1d.fits,nan
CAPERS_EGS_P1_s000009080_x1d.fits,5.175100720045403
CAPERS_EGS_P1_s000019282_x1d.fits,nan
CAPERS_EGS_P1_s000003886_x1d.fits,nan
CAPERS_EGS_P1_s000218578_x1d.fits,nan
CAPERS_EGS_P1_s000221710_x1d.fits,2.628416025212408
CAPERS_EGS_P1_s000080640_x1d.fits,nan
CAPERS_EGS_P1_s000079210_x1d.fits,nan
CAPERS_EGS_P1_s000219827_x1d.fits,nan
CAPERS_EGS_P1_s000007330_x1d.fits,3.520903777262432
CAPERS_EGS_P1_s000003570_x1d.fits,nan
CAPERS_EGS_P1_s000237737_x1d.fits,2.347350662045548
CAPERS_EGS_P1_s000237984_x1d.fits,4.258220099679053
CAPERS_EGS_P1_s000079404_x1d.fits,nan
CAPERS_EGS_P1_s000216637_x1d.fits,nan
CAPERS_EGS_P1_s000085857_x1d.fits,nan
CAPERS_EGS_P1_s000008923_x1d.fits,nan
CAPERS_EGS_P1_s000009964_x1d.fits,nan
CAPERS_EGS_P1_s000211623_x1d.fits,nan
CAPERS_EGS_P1_s000212272_x1d.fits,3.1795148329509093
CAPERS_EGS_P1_s000220132_x1d.fits,2.3922186715926554
CAPERS_EGS_P1_s000212844_x1d.fits,nan
CAPERS_EGS_P1_s000009483_x1d.fits,nan
CAPERS_EGS_P1_s000082222_x1d.fits,nan
CAPERS_EGS_P1_s000004503_x1d.fits,nan
CAPERS_EGS_P1_s000084174_x1d.fits,nan
CAPERS_EGS_P1_s000214952_x1d.fits,nan
CAPERS_EGS_P1_s000068315_x1d.fits,1.77872401748514
CAPERS_EGS_P1_s000002244_x1d.fits,4.8822201377787895
CAPERS_EGS_P1_s000069630_x1d.fits,3.3965370466519147
CAPERS_EGS_P1_s000073565_x1d.fits,2.883537951881404
CAPERS_EGS_P1_s000215986_x1d.fits,1.252374648666915
CAPERS_EGS_P1_s000073574_x1d.fits,nan
CAPERS_EGS_P1_s000216600_x1d.fits,2.019291944444207
CAPERS_EGS_P1_s000086840_x1d.fits,0.9539961014944807
CAPERS_EGS_P1_s000008458_x1d.fits,nan
CAPERS_EGS_P1_s000216527_x1d.fits,0.8245125807329212
CAPERS_EGS_P1_s000234990_x1d.fits,nan
CAPERS_EGS_P1_s000076139_x1d.fits,nan
CAPERS_EGS_P1_s000004471_x1d.fits,3.055632882092512
CAPERS_EGS_P1_s000010243_x1d.fits,2.2951926099389808
CAPERS_EGS_P1_s000216439_x1d.fits,1.5977170798315221
CAPERS_EGS_P1_s000003253_x1d.fits,nan
CAPERS_EGS_P1_s000220155_x1d.fits,1.894686300263615
CAPERS_EGS_P1_s000209640_x1d.fits,1.5437869223519538
CAPERS_EGS_P1_s000007011_x1d.fits,nan
CAPERS_EGS_P1_s000237578_x1d.fits,nan
CAPERS_EGS_P1_s000220582_x1d.fits,1.9275149243878396
CAPERS_EGS_P1_s000007456_x1d.fits,3.773424399365889
CAPERS_EGS_P1_s000003578_x1d.fits,nan
CAPERS_EGS_P1_s000003577_x1d.fits,nan
CAPERS_EGS_P1_s000221209_x1d.fits,nan
CAPERS_EGS_P1_s000001593_x1d.fits,nan
CAPERS_EGS_P1_s000217016_x1d.fits,1.8985180097270948
CAPERS_EGS_P1_s000006177_x1d.fits,1.2489428582622413
CAPERS_EGS_P1_s000219520_x1d.fits,1.8519904706348123
CAPERS_EGS_P1_s000002799_x1d.fits,3.794644742128373
CAPERS_EGS_P1_s000074086_x1d.fits,nan
CAPERS_EGS_P1_s000217174_x1d.fits,nan
CAPERS_EGS_P1_s000225713_x1d.fits,nan
CAPERS_EGS_P1_s000006499_x1d.fits,nan
CAPERS_EGS_P1_s000217908_x1d.fits,nan
CAPERS_EGS_P1_s000004014_x1d.fits,6.664314972466283
CAPERS_EGS_P1_s000217694_x1d.fits,nan
CAPERS_EGS_P1_s000220182_x1d.fits,0.9411419143804631
CAPERS_EGS_P1_s000236940_x1d.fits,nan
CAPERS_EGS_P1_s000019301_x1d.fits,nan
