file,z
CAPERS_EGS_P4_s000063915_x1d.fits,nan
CAPERS_EGS_P4_s000011421_x1d.fits,6.105464108670713
CAPERS_EGS_P4_s000229165_x1d.fits,1.5111647549326936
CAPERS_EGS_P4_s000011960_x1d.fits,3.3599423558614285
CAPERS_EGS_P4_s000074579_x1d.fits,nan
CAPERS_EGS_P4_s000212179_x1d.fits,3.807456134440348
CAPERS_EGS_P4_s000074228_x1d.fits,nan
CAPERS_EGS_P4_s000016110_x1d.fits,1.809228568241514
CAPERS_EGS_P4_s000012541_x1d.fits,2.0530501392898577
CAPERS_EGS_P4_s000010024_x1d.fits,nan
CAPERS_EGS_P4_s000054202_x1d.fits,nan
CAPERS_EGS_P4_s000003315_x1d.fits,3.443352346723133
CAPERS_EGS_P4_s000085022_x1d.fits,nan
CAPERS_EGS_P4_s000014990_x1d.fits,nan
CAPERS_EGS_P4_s000085451_x1d.fits,nan
CAPERS_EGS_P4_s000012734_x1d.fits,3.2701315113187244
CAPERS_EGS_P4_s000013547_x1d.fits,2.465829982189973
CAPERS_EGS_P4_s000007837_x1d.fits,nan
CAPERS_EGS_P4_s000083111_x1d.fits,nan
CAPERS_EGS_P4_s000084171_x1d.fits,nan
CAPERS_EGS_P4_s000013671_x1d.fits,nan
CAPERS_EGS_P4_s000016952_x1d.fits,1.191480212356804
CAPERS_EGS_P4_s000010918_x1d.fits,3.826409625797565
CAPERS_EGS_P4_s000009341_x1d.fits,3.631008259791999
CAPERS_EGS_P4_s000061415_x1d.fits,4.843961741220982
CAPERS_EGS_P4_s000085675_x1d.fits,nan
CAPERS_EGS_P4_s000011043_x1d.fits,nan
CAPERS_EGS_P4_s000017319_x1d.fits,1.8060426825500109
CAPERS_EGS_P4_s000010783_x1d.fits,1.847201900839642
CAPERS_EGS_P4_s000015910_x1d.fits,2.3544996390341986
CAPERS_EGS_P4_s000012841_x1d.fits,4.824641122393249
CAPERS_EGS_P4_s000226231_x1d.fits,2.300260592938269
CAPERS_EGS_P4_s000072095_x1d.fits,nan
CAPERS_EGS_P4_s000003040_x1d.fits,4.704971375950135
CAPERS_EGS_P4_s000064484_x1d.fits,nan
CAPERS_EGS_P4_s000014973_x1d.fits,1.9613518395870537
CAPERS_EGS_P4_s000005872_x1d.fits,nan
CAPERS_EGS_P4_s000226145_x1d.fits,2.8452989786622656
CAPERS_EGS_P4_s000080579_x1d.fits,nan
CAPERS_EGS_P4_s000239766_x1d.fits,nan
CAPERS_EGS_P4_s000081694_x1d.fits,4.111798596385774
CAPERS_EGS_P4_s000087977_x1d.fits,nan
