msa_id,z_spec,z_spec16,z_spec50,z_spec84
5430,0.36943416733413303,0.36741967643333273,0.3693522976338828,0.37128760756289314
5657,3.619551571702732,3.614556616533372,3.6205933403751054,3.626630064216839
12502,12.528487373708796,3.617623369869107,12.514712503128866,12.541594155926477
14139,4.135604910899254,4.128879882833454,4.135589440011527,4.1422989971896005
116237,0.7151450220085875,0.7034409377122821,0.7169274252595911,0.7958429611513147
11470,1.2492518233905416,1.2452035409868418,1.2484167602579401,1.2513542771670816
150146,7.790728952258032,7.73778825481748,7.773922404788607,7.805564536264644
6543,1.7643281949395355,1.757490649749998,1.76120902236036,1.7648275052797984
14171,2.1902447499656823,2.184901997208065,2.189176461990534,2.19334307334014
12161,1.0865200658236653,1.0829759970768909,1.0857011496793831,1.0884260815073183
14360,1.0969787911771651,1.0950005527751403,1.0977413761315524,1.100493039642569
136259,1.3476096446149777,1.1915312706225174,1.3478324695443864,1.3632126481405928
147730,1.8556447171460384,1.8504659660580933,1.8554165685519208,1.8603497194585095
119324,6.9716989481288705,6.963471229564498,6.973888975109591,6.984306720654697
4166,5.778105499007793,5.763594604054739,5.772442766865937,5.78129084409452
7541,4.633312516627027,4.624374201953676,4.631731960599027,4.639089719244379
129566,2.190563790392434,2.1775337058804975,2.189101419950202,2.1955928256528674
12688,0.3884633582684893,0.38644468455810227,1.527817332843951,5.170013146179644
4275,6.851445366610212,6.8420053721267164,6.852264217066946,6.862523062007174
10904,1.8311914722449716,1.8271928586785562,1.830891414801602,1.8345899246052224
16560,3.9743645707502617,3.9640661450303933,3.9705601288439776,3.977054078132778
6054,3.5676444664210134,3.561666370572854,3.5676339038432463,3.5736014371136386
11655,3.505043910090757,3.500726773308581,3.5066145859145017,3.5125023985204225
146738,0.14316146377451222,3.243265362825513,10.009295652828866,16.77532594283223
10997,-99.0,-99.0,-99.0,-99.0
117201,2.9780734248075444,2.9723354634136068,2.9775362477760434,2.982735748558158
145413,0.2027344081111433,0.12606600887138805,0.1513508281500975,0.2060871068974718
5010,1.3695442521414392,1.363985655944784,1.3682607461955634,1.3719985400143186
151513,5.72745986628911,5.716033860832165,5.7276317865892565,5.740391473576366
143346,0.7287483300005595,0.7247287825937673,0.9024548896628956,1.521821064380588
15867,2.1854629700722374,2.178775794036134,2.1830165241790587,2.1871751054299127
12658,2.240078759449245,2.2341944944806182,2.238456720167729,2.242687706851242
7353,3.5923764628312718,3.58803528024194,3.5940373090963953,3.6000393379508506
144050,2.921591781076471,2.202084142163082,2.9189900584214277,2.930419540985761
6267,6.264486680199318,6.2479689798927245,6.2574507114611055,6.266932443029487
138774,0.33402093127433297,0.20137975369383396,0.744447908554161,4.9803305209791535
144504,4.30949983603743,4.299165679470926,4.306098006267673,4.313030329885318
9025,1.8176343163819957,1.8163495103344058,1.8200338352426482,1.8237184332142116
132382,1.099706636320867,1.0958176344158443,1.1001284763031538,1.1041872559523815
127325,1.048069491464552,1.0348570748822092,1.0478520631744561,1.0602501698688276
137874,1.3740506659579546,1.3702571976902265,1.3802805840292653,2.160328181628018
138106,0.5314234126569248,0.5288764619963257,1.31310122628,4.574552577275021
6673,1.0955114196632887,1.0950159134317359,1.0977567584460612,1.1004979779199755
128846,4.628807668793116,4.624374201953676,4.631731960599028,4.639089719244379
133962,2.9255153343071996,2.626892837713163,2.91828490171169,2.931274856329306
154195,8.212835161133539,7.935553788192265,8.196027860088309,8.221289348110506
17536,2.7512819615676998,2.7498457052566656,2.7547512231806315,2.7596585164945076
8393,2.100296146262691,2.0943766603126175,2.098431863056425,2.102479909729622
13915,3.2299815780626906,3.224225747200525,3.229751843508375,3.235277939816225
