id;bayes.universe.redshift;bayes.universe.redshift_err;best.universe.redshift;best.chi_square;best.reduced_chi_square
151496;4.882811670032041;0.00449644734555616;4.88;212.8684593778939;0.8724117187618603
151644;7.81760302466282;6.088892598642571;3.88;16.602545243738533;0.2515537158142202
151778;3.2525911417545053;2.0609145266164504;0.0;0.0;
151856;4.008298387148001;0.41710415342034746;4.08;97.21643817018135;0.5011156606710379
151887;6.51045780129274;0.44919453502845075;6.63;176.92641668078136;0.7692452899164407
151986;12.691729587590373;8.065363597549467;1.74;0.06273378719024966;0.010455631198374943
152110;2.761810981700628;0.003850994973544374;2.7600000000000002;73.01806136270261;0.49336527947772035
152419;10.15719698863102;0.9631075033638163;9.39;123.29156029060285;0.5180317659269027
152574;8.211485108044238;2.5503317070548595;4.25;91.3119875281346;0.39022216892365214
152627;4.450033786598781;0.0005802796339220713;4.45;343.3462263464498;1.0010094062578712
152698;9.637026000693517;2.7867369373269986;9.33;50.34247600573367;0.33339388083267335
152715;2.1371430013482837;0.658157624363106;3.0100000000000002;206.67098796555413;0.637873419646772
152742;3.8400032933204686;0.00018151253241405552;3.84;244.1553915926624;0.6800985838235721
152788;1.6176913317678978;0.025862241480941857;1.62;266.5371582886596;0.7322449403534604
152985;7.542215499037039;3.457824240218679;8.88;54.42686193724424;0.4859541244396807
153207;11.060536402536698;0.9945238356441449;10.040000000000001;161.18837017814317;0.6128835367990235
153329;2.5613136324996906;0.003380130261026111;2.56;223.21085081649665;0.7943446648273902
153526;1.3426833728553613;0.18739173983431487;1.17;285.42098026768645;0.8085580177554856
153567;2.188561118921862;0.45976218188187085;2.37;260.9842758716104;0.7209510383193658
153587;2.9686477552386767;0.005046717108652939;2.97;164.25965836411547;0.5475321945470516
153725;12.321759870401964;3.1554339580275776;12.540000000000001;184.6675946005182;0.7959810112091302
153789;10.623702917325314;1.6931645886769582;11.27;111.76806329013;0.6074351265767934
154040;2.072168111660755;0.4071896754096565;1.81;236.4416802287227;0.757825898168983
154150;1.6307834937238546;0.01630962338962846;1.6300000000000001;230.55355840191675;0.7250111899431344
154203;9.236311165487088;8.099007591892867;0.49;139.66258571607617;0.4917696680143527
154363;3.0698391456642216;0.7207448145325654;2.88;100.37118037660956;0.46684269942609097
157001;3.0081624430353284;2.4492830945906605;4.09;8.252252920307273;0.22303386271100736
160247;1.7482861206126192;1.63835648414496;0.0;57.98323250381446;0.39988436209527217
2822;2.290000000000153;3.904475149858543e-08;2.29;241.1451646835403;0.5954201597124451
