file,z
CAPERS_UDS_P1_s000119472_x1d.fits,2.7314264698611397
CAPERS_UDS_P1_s000117960_x1d.fits,3.32257264679912
CAPERS_UDS_P1_s000022608_x1d.fits,nan
CAPERS_UDS_P1_s000016528_x1d.fits,1.6722513834635415
CAPERS_UDS_P1_s000020100_x1d.fits,nan
CAPERS_UDS_P1_s000014381_x1d.fits,1.482197062174479
CAPERS_UDS_P1_s000115417_x1d.fits,nan
CAPERS_UDS_P1_s000023982_x1d.fits,4.087113936245668
CAPERS_UDS_P1_s000018515_x1d.fits,nan
CAPERS_UDS_P1_s000024090_x1d.fits,nan
CAPERS_UDS_P1_s000116555_x1d.fits,nan
CAPERS_UDS_P1_s000113701_x1d.fits,nan
CAPERS_UDS_P1_s000119232_x1d.fits,2.106182912449792
CAPERS_UDS_P1_s000015554_x1d.fits,nan
CAPERS_UDS_P1_s000022660_x1d.fits,2.6299495676677984
CAPERS_UDS_P1_s000025394_x1d.fits,0.4195433299424862
CAPERS_UDS_P1_s000117620_x1d.fits,nan
CAPERS_UDS_P1_s000019765_x1d.fits,2.760797156805166
CAPERS_UDS_P1_s000026127_x1d.fits,nan
CAPERS_UDS_P1_s000025034_x1d.fits,3.702187630709907
CAPERS_UDS_P1_s000104843_x1d.fits,nan
CAPERS_UDS_P1_s000113670_x1d.fits,nan
CAPERS_UDS_P1_s000016690_x1d.fits,1.7206544194591311
CAPERS_UDS_P1_s000023401_x1d.fits,nan
CAPERS_UDS_P1_s000016504_x1d.fits,2.7508313837128404
CAPERS_UDS_P1_s000105150_x1d.fits,nan
CAPERS_UDS_P1_s000100661_x1d.fits,nan
CAPERS_UDS_P1_s000017601_x1d.fits,nan
CAPERS_UDS_P1_s000023583_x1d.fits,3.218193211906895
CAPERS_UDS_P1_s000102481_x1d.fits,4.71356958702031
CAPERS_UDS_P1_s000023597_x1d.fits,1.161996422354521
CAPERS_UDS_P1_s000099791_x1d.fits,nan
CAPERS_UDS_P1_s000020632_x1d.fits,nan
CAPERS_UDS_P1_s000025250_x1d.fits,nan
CAPERS_UDS_P1_s000154040_x1d.fits,nan
CAPERS_UDS_P1_s000021760_x1d.fits,3.471096898210913
CAPERS_UDS_P1_s000151778_x1d.fits,nan
CAPERS_UDS_P1_s000104849_x1d.fits,nan
CAPERS_UDS_P1_s000102926_x1d.fits,nan
CAPERS_UDS_P1_s000022763_x1d.fits,4.153485917749818
CAPERS_UDS_P1_s000151487_x1d.fits,nan
CAPERS_UDS_P1_s000111589_x1d.fits,nan
CAPERS_UDS_P1_s000024167_x1d.fits,6.118445469372664
CAPERS_UDS_P1_s000108842_x1d.fits,nan
CAPERS_UDS_P1_s000112916_x1d.fits,nan
CAPERS_UDS_P1_s000117381_x1d.fits,5.967208474511416
CAPERS_UDS_P1_s000022603_x1d.fits,1.7232591142818618
CAPERS_UDS_P1_s000112891_x1d.fits,nan
CAPERS_UDS_P1_s000020431_x1d.fits,2.304593406419733
CAPERS_UDS_P1_s000149170_x1d.fits,7.430170493852552
CAPERS_UDS_P1_s000105799_x1d.fits,nan
CAPERS_UDS_P1_s000016866_x1d.fits,nan
CAPERS_UDS_P1_s000152742_x1d.fits,nan
CAPERS_UDS_P1_s000014502_x1d.fits,nan
CAPERS_UDS_P1_s000022267_x1d.fits,nan
CAPERS_UDS_P1_s000153329_x1d.fits,nan
CAPERS_UDS_P1_s000015682_x1d.fits,0.6765661325357353
