file,z
CAPERS_UDS_P3_s000125909_x1d.fits,nan
CAPERS_UDS_P3_s000011422_x1d.fits,nan
CAPERS_UDS_P3_s000158839_x1d.fits,nan
CAPERS_UDS_P3_s000136304_x1d.fits,nan
CAPERS_UDS_P3_s000001279_x1d.fits,nan
CAPERS_UDS_P3_s000145055_x1d.fits,nan
CAPERS_UDS_P3_s000001294_x1d.fits,2.291362532365577
CAPERS_UDS_P3_s000011012_x1d.fits,nan
CAPERS_UDS_P3_s000008037_x1d.fits,1.6693307451080939
CAPERS_UDS_P3_s000118622_x1d.fits,3.6850464138046704
CAPERS_UDS_P3_s000003226_x1d.fits,nan
CAPERS_UDS_P3_s000009971_x1d.fits,nan
CAPERS_UDS_P3_s000012326_x1d.fits,1.713388898593117
CAPERS_UDS_P3_s000007863_x1d.fits,nan
CAPERS_UDS_P3_s000013149_x1d.fits,nan
CAPERS_UDS_P3_s000009627_x1d.fits,nan
CAPERS_UDS_P3_s000127393_x1d.fits,nan
CAPERS_UDS_P3_s000011027_x1d.fits,1.5250935872395832
CAPERS_UDS_P3_s000011538_x1d.fits,2.320832596162316
CAPERS_UDS_P3_s000013963_x1d.fits,nan
CAPERS_UDS_P3_s000012611_x1d.fits,nan
CAPERS_UDS_P3_s000006844_x1d.fits,3.2533174541055123
CAPERS_UDS_P3_s000010406_x1d.fits,nan
CAPERS_UDS_P3_s000134753_x1d.fits,nan
CAPERS_UDS_P3_s000129452_x1d.fits,nan
CAPERS_UDS_P3_s000012341_x1d.fits,nan
CAPERS_UDS_P3_s000126803_x1d.fits,nan
CAPERS_UDS_P3_s000122898_x1d.fits,2.9845382426821687
CAPERS_UDS_P3_s000002222_x1d.fits,nan
CAPERS_UDS_P3_s000009841_x1d.fits,0.8120559599434327
CAPERS_UDS_P3_s000011686_x1d.fits,2.454271180914956
CAPERS_UDS_P3_s000005694_x1d.fits,2.538983102521733
CAPERS_UDS_P3_s000005105_x1d.fits,1.678688924327353
CAPERS_UDS_P3_s000123090_x1d.fits,3.7837895072813588
CAPERS_UDS_P3_s000128845_x1d.fits,nan
CAPERS_UDS_P3_s000134200_x1d.fits,6.136355194951189
CAPERS_UDS_P3_s000007386_x1d.fits,nan
CAPERS_UDS_P3_s000008554_x1d.fits,2.4770418932415517
CAPERS_UDS_P3_s000013227_x1d.fits,3.0235672711999104
CAPERS_UDS_P3_s000009423_x1d.fits,1.172999532415648
CAPERS_UDS_P3_s000007806_x1d.fits,1.7615790067059809
CAPERS_UDS_P3_s000135091_x1d.fits,nan
CAPERS_UDS_P3_s000140301_x1d.fits,nan
CAPERS_UDS_P3_s000004157_x1d.fits,1.9061299962298173
CAPERS_UDS_P3_s000149553_x1d.fits,2.692260988053254
CAPERS_UDS_P3_s000004827_x1d.fits,nan
CAPERS_UDS_P3_s000010908_x1d.fits,nan
CAPERS_UDS_P3_s000121018_x1d.fits,2.9499882621300393
CAPERS_UDS_P3_s000144250_x1d.fits,2.158393364644316
CAPERS_UDS_P3_s000124779_x1d.fits,nan
CAPERS_UDS_P3_s000127208_x1d.fits,3.7929632433046025
CAPERS_UDS_P3_s000002187_x1d.fits,nan
CAPERS_UDS_P3_s000011442_x1d.fits,2.86417328728062
CAPERS_UDS_P3_s000136603_x1d.fits,3.6245626391170047
CAPERS_UDS_P3_s000012686_x1d.fits,nan
CAPERS_UDS_P3_s000133438_x1d.fits,nan
CAPERS_UDS_P3_s000002064_x1d.fits,4.1617912839505165
CAPERS_UDS_P3_s000008944_x1d.fits,nan
CAPERS_UDS_P3_s000010489_x1d.fits,nan
CAPERS_UDS_P3_s000129427_x1d.fits,nan
CAPERS_UDS_P3_s000135443_x1d.fits,4.847145721677344
CAPERS_UDS_P3_s000134310_x1d.fits,nan
CAPERS_UDS_P3_s000002895_x1d.fits,0.8896187258151798
CAPERS_UDS_P3_s000006365_x1d.fits,nan
CAPERS_UDS_P3_s000137561_x1d.fits,nan
CAPERS_UDS_P3_s000010438_x1d.fits,nan
CAPERS_UDS_P3_s000120957_x1d.fits,4.103091940762846
CAPERS_UDS_P3_s000133668_x1d.fits,nan
CAPERS_UDS_P3_s000004341_x1d.fits,2.014647463064649
CAPERS_UDS_P3_s000010623_x1d.fits,3.9509434540971258
CAPERS_UDS_P3_s000132430_x1d.fits,5.284046630219402
CAPERS_UDS_P3_s000126835_x1d.fits,7.46915552662308
CAPERS_UDS_P3_s000005149_x1d.fits,nan
CAPERS_UDS_P3_s000011120_x1d.fits,nan
CAPERS_UDS_P3_s000144125_x1d.fits,2.9940012603857413
CAPERS_UDS_P3_s000005633_x1d.fits,nan
CAPERS_UDS_P3_s000005570_x1d.fits,nan
CAPERS_UDS_P3_s000142291_x1d.fits,nan
CAPERS_UDS_P3_s000011351_x1d.fits,5.044027642001881
CAPERS_UDS_P3_s000004709_x1d.fits,2.7694998163830373
CAPERS_UDS_P3_s000132630_x1d.fits,nan
CAPERS_UDS_P3_s000129107_x1d.fits,nan
CAPERS_UDS_P3_s000122596_x1d.fits,nan
CAPERS_UDS_P3_s000146485_x1d.fits,nan
CAPERS_UDS_P3_s000150024_x1d.fits,7.149952879660269
CAPERS_UDS_P3_s000122743_x1d.fits,1.7404318128204497
CAPERS_UDS_P3_s000011300_x1d.fits,nan
CAPERS_UDS_P3_s000127118_x1d.fits,3.790673028310902
CAPERS_UDS_P3_s000122393_x1d.fits,nan
CAPERS_UDS_P3_s000132594_x1d.fits,nan
