,id,bayes.universe.redshift,bayes.universe.redshift_err,best.universe.redshift,best.chi_square,best.reduced_chi_square
0,299,0.7913512771190333,0.02239109488078743,0.78,252.54272844548993,0.618977275601691
1,501,1.9060397492206722,0.014418011420777768,1.8900000000000001,178.60712745939242,0.43351244528978744
2,1279,1.04,9.103060633900667e-11,1.04,154.60258095581048,0.3743403897235121
3,1294,2.289998036840412,0.00014009904815171393,2.29,430.84557387643025,1.0482860678258643
4,1395,1.3399999991970106,7.918912574433207e-06,1.34,294.3442551911892,0.7196681056019295
5,1432,1.6976651752395786,0.00926911551299889,1.7,408.6165643198729,1.234491130875749
6,1508,1.6211496487032289,0.07402509106777805,1.6600000000000001,325.15219306880573,0.7911245573450261
7,1973,1.2832069901985053,0.01721996376578122,1.28,271.7419384877965,0.677660694483283
8,2064,4.17,4.898184011197937e-16,4.17,476.9656046143571,1.1633307429618467
9,2111,3.1136268597616796,0.13005296644976289,3.12,85.74166524140333,0.9743371050159468
10,2187,0.6450675815250915,0.16919864567586065,0.0,194.52091638825524,0.7099303517819534
11,2193,3.1831290916168116,0.005809610332058547,3.18,321.3129411189174,0.7914111850219641
12,2205,0.831177308258704,0.019400979207757477,0.8300000000000001,165.01912092300097,0.5340424625339837
13,2222,1.7892549405918168,0.15371551398075073,1.75,188.99819439162175,0.7499928348873879
14,2356,5.789999999999984,1.272449541605622e-08,5.79,514.2679404211982,1.3497846205280792
15,2405,1.8100014405268328,0.00017013939774274627,1.81,269.22287745283484,0.6518713739778084
16,2502,0.43000213458479736,0.0001557151568202102,0.43,227.74089864206996,0.558188477063897
17,2644,0.3753974963706228,0.077442205379488,0.32,303.39848859291715,0.8498557103443057
18,2719,3.7900107783795556,0.032311761999041275,3.79,514.3604588619454,1.3464933478061398
19,2822,2.290000000063277,7.959660154548583e-07,2.29,238.6550493274179,0.5778572622939901
20,2895,0.8999744196867071,0.0009738322424205146,0.9,304.85136900102344,0.7508654408892202
21,3099,0.8199999999903348,3.1089029180734675e-07,0.8200000000000001,292.3044861384589,0.7094769081030556
22,3126,2.1796934416878986,0.0019510394253508202,2.18,306.36429261396535,0.8803571626838085
23,3184,1.2299999999999998,2.220614092667367e-16,1.23,351.30535286803763,0.8871347294647415
24,3226,3.7601209449991098,0.0010932961990152063,3.7600000000000002,270.9382440234512,0.7074105588079665
25,3288,2.539999999999994,7.649661922623647e-09,2.54,811.5214087404689,1.974504644137394
26,3302,1.5499999909848252,1.900907265081139e-05,1.55,290.02979755776823,0.7039558193149714
27,3434,2.950000029743493,1.7246281689259535e-05,2.95,338.4225621444926,0.8524497787014926
28,3481,0.7899565222028644,0.0018015154315289379,0.79,294.1519003956065,0.7209605401853101
29,3491,3.790000000000001,1.1182260175539673e-15,3.79,360.34535447149307,0.8986168440685612
30,3540,1.428955899148763,0.07125996178103418,1.4000000000000001,373.03144517225263,0.9279389183389369
31,3581,3.1898543177693197,0.0011981648444510996,3.19,397.5464865091213,0.988921608231645
32,3587,0.5598585574028089,0.02571469434483173,0.56,380.2969545063532,0.9852252707418476
33,3671,1.0900000000000019,4.8532517101925175e-09,1.09,201.18159260540435,0.49068681123269353
34,3687,1.9200000753711592,3.413046455675054e-05,1.92,323.12948559500967,0.7862031279683933
35,3727,1.6449664806520345,0.09806694155791351,1.6400000000000001,278.8728579960051,0.8250676272071157
36,3737,2.3,3.18852566691826e-09,2.3000000000000003,517.4315182486598,1.3199783628792343
37,3772,6.480000000012865,3.58651614743874e-07,6.48,358.2685111128406,0.9735557367196755
38,3810,1.7199366193730976,0.0009677269880045242,1.72,311.03760674357756,0.8272276775095148
39,3937,0.206247850288338,0.07264521168629207,0.21,218.6341008506853,0.5708462163203272
40,4035,1.5293556662841832,0.0031328929777247544,1.53,294.35989220549476,0.8222343357695384
41,4157,1.9099371680791775,0.002114277590050873,1.9100000000000001,232.02653925592256,0.5659183884290794
42,4166,5.779999999999999,2.136279021855697e-11,5.78,777.4718251388346,1.9102501846163011
43,4227,2.0700000957314226,3.094034698448741e-05,2.07,211.3849389679303,0.5130702402134231
44,4275,6.8444304185346905,0.004967451762991861,6.84,295.4519955377977,0.9750890941841508
45,4337,1.8529362160093914,0.07293393467833398,1.8900000000000001,314.344220570052,0.7917990442570579
46,4341,2.0037211045963366,0.009281797022845342,2.0100000000000002,396.4137888510042,0.9739896531965705
47,4355,2.40976339541237,0.0016461616545699598,2.41,306.8234543327742,0.7501795949456581
48,4557,3.5700000000000185,1.847540335715073e-08,3.5700000000000003,447.3730222116256,1.1530232531227464
49,4613,5.260000000000002,2.648519351311416e-09,5.26,395.8125838917548,1.0361585965752744
50,4679,1.9200026278773985,0.00027259652563196846,1.92,295.7907800861046,0.77432141383797
51,4709,2.7699999999989258,1.141341202751106e-07,2.77,357.02171585929256,0.8665575627652732
52,4827,1.8498234098138373,0.0013494890762156939,1.85,858.4502714375398,2.078572085805181
53,4831,3.5200000000000005,5.554187720250727e-13,3.52,505.2526573546675,1.2263414013462803
54,4854,4.549999999993417,2.565771390953403e-07,4.55,553.3379420880003,1.3764625425074635
55,4857,2.6200001322112114,0.0002849392168260901,2.62,290.7087511432526,0.712521448880521
56,4903,2.5690616927881145,0.0029170212605203836,2.57,284.28918951358975,0.6900223046446353
57,4944,3.461100774048699,0.003129862134913079,3.46,405.25320807992057,1.0233666870705065
58,4988,1.1099996147422098,6.221390777531807e-05,1.11,292.8486770514019,0.7646179557477857
59,5010,1.3699998244885108,4.1893724367709756e-05,1.37,339.50396242198354,0.8280584449316671
60,5038,1.3848282021889338,0.06564737689156595,1.42,368.7111778563115,0.8949300433405619
61,5105,1.6900005996181258,7.753069454192918e-05,1.69,412.9300185135017,1.01958029262593
62,5146,0.7700337506600134,0.044045979651788976,0.71,220.70992979728854,0.7260195059121334
63,5149,1.9699837050130746,0.0009121211653986992,1.97,228.78027023675293,0.6390510341808741
64,5301,1.8089806869424028,0.11079151474690767,1.78,298.26681800731154,0.862042826610727
65,5304,0.03999999999999999,1.0533348319458929e-09,0.04,343.3244240198542,0.8669808687370055
66,5307,1.6600000010116882,8.072963981328662e-06,1.6600000000000001,396.6328143279607,0.9817643919008928
67,5378,2.9800334302203604,0.0008344530449595649,2.98,338.76952728113304,0.8620089752700586
68,5430,0.36999999979207127,1.475839734496191e-06,0.37,370.7518948176266,0.955546120663986
69,5456,2.769991259161873,0.0009917846503921229,2.77,221.82709183386206,0.8215818216068965
70,5474,0.7899934850447856,0.0002612877786739359,0.79,335.29330538034145,0.9391969338384915
71,5510,4.550000000000001,5.898257273355965e-13,4.55,566.9330624495826,1.3793991787094468
72,5548,1.7998833990412826,0.0017966675780523745,1.8,212.31373770404159,0.5153246060777709
73,5570,0.29185180101065256,0.003963304167245368,0.29,51.4067423699191,0.12477364652892986
74,5633,1.8018016585574548,0.007173697258874925,1.8,330.7164514835816,0.8125711338662938
75,5643,7.304748482927492,0.028655788167580628,7.3100000000000005,381.64148236529707,0.9760651722897623
76,5645,1.0400000000783536,8.851750232195346e-07,1.04,193.04210811526224,0.470834410037225
77,5657,3.6200160151479164,0.00039986872120546086,3.62,418.3790319019459,1.0154830871406453
78,5694,2.5399999999907967,2.745841026510462e-06,2.54,393.2449040851547,0.9806606086911589
79,5703,2.0999999999999988,1.3407690788980791e-15,2.1,447.17482290712496,1.0853757837551576
80,5752,2.0966375622835023,0.042036622074602153,2.09,169.94461599960417,0.6511287969333494
81,5789,2.3699999462205548,9.272739466886476e-05,2.37,363.1407672871773,0.8857091885053106
82,5811,3.1002833298458867,0.001659223510351798,3.1,380.53672783318007,0.9236328345465535
83,5869,2.909261352615378,0.40962530679740333,2.18,178.9306885613492,0.836124712903501
84,5922,0.9199993625620675,0.00037146774144619985,0.92,282.97934764758503,0.7182216945370179
85,5933,0.9600015287291013,0.0011794657780405335,0.96,658.7989231344338,1.595154777565215
86,6009,1.6704088466451659,0.017762374343311925,1.68,303.06531025607285,0.7770905391181355
87,6050,2.290462929053842,0.002583387129516014,2.29,407.24239288652063,0.9860590626792267
88,6054,3.57,2.6030221668665314e-09,3.5700000000000003,418.872773555585,1.0712858658710613
89,6267,6.26000000000005,2.233483698228499e-08,6.26,570.0845267138707,1.480739030425638
90,6309,0.92,1.4979873807859274e-17,0.92,536.7639194150202,1.4162636396174675
91,6363,3.959987227707188,0.0003571551436961478,3.96,464.0680184201086,1.521534486623307
92,6365,1.1629801364389496,0.09364172141879329,1.12,267.8953801195667,0.703137480628784
93,6445,1.090000000003315,2.2156033039183415e-07,1.09,304.3794912362278,0.7442041350519017
94,6503,0.9400000000000004,2.234978336669112e-09,0.9400000000000001,221.86308570563537,0.5371987547351946
95,6543,1.750193428283778,0.0014548931166756605,1.75,255.9086442455151,0.622648769453808
96,6582,0.6938326393186872,0.005195689970169948,0.6900000000000001,321.33482299561325,0.8094076145985221
97,6673,1.0499997098516773,0.00012578400264130033,1.05,294.02977258253827,0.7136644965595589
98,6684,0.18101475017052304,0.008591210298937859,0.18,411.6240656477872,1.214230282146865
99,6758,2.1400000000000006,1.6510685492993471e-09,2.14,408.84682867561287,1.0045376625936435
100,6802,1.5921619020709292,0.004147867420254449,1.59,301.6776998048118,0.7637410121640805
101,6806,1.9857443085899464,0.004958880670082987,1.99,203.55636909237572,0.4976928339666888
102,6814,1.2299854349021528,0.0003813644403965439,1.23,173.47801846864076,0.42106315162291447
103,6820,4.200000006500722,8.06270583581127e-06,4.2,644.6390876434642,1.5646579797171463
104,6844,3.2500000006183396,2.4945315361264998e-06,3.25,487.8005528202098,1.311291808656478
105,6891,0.749981750614766,0.0004367549921058468,0.75,272.04025326943645,0.6869703365389809
106,7032,1.9700000007848246,3.4417434293792136e-06,1.97,352.4205716869628,0.857470977340542
107,7128,0.43878179763093905,0.2218659552286681,0.42,450.5314998939629,1.1015440095206916
108,7192,1.2000837343727326,0.0009171302015668647,1.2,349.49392630220365,0.8650839759955535
109,7348,2.612524053451232,0.00434581693568034,2.61,390.9565433151335,0.9489236488231396
110,7353,3.589999999999999,4.251958374865086e-14,3.59,545.8530638923528,1.337875156598904
111,7366,1.3861647106977066,0.013475179884934829,1.3800000000000001,338.266396082092,0.843557097461576
112,7381,1.2299999999999995,3.624148980947607e-13,1.23,392.28878046005644,0.9521572341263506
113,7386,1.140354259196502,0.0028689496713500563,1.1400000000000001,343.4184952276912,0.8396540225615922
114,7530,0.92,4.4217593363661404e-10,0.92,128.19763098276184,0.3104058861568083
115,7541,4.629999999999999,2.6719519902023117e-15,4.63,555.4336925147261,1.374835872561203
116,7555,1.9043172026099886,0.1641217024734336,1.93,201.9035048426015,0.72889351928737
117,7583,2.53000000002582,5.081311134098419e-07,2.5300000000000002,403.51531186846444,0.9841836874840596
118,7599,1.918348555336902,0.004303249100524079,1.92,342.09459272334965,0.8467687938696773
119,7616,0.639999341154808,0.00010316212079335598,0.64,174.45968311125839,0.42344583279431647
120,7631,2.011184800202624,0.005309292392016283,2.0100000000000002,408.0545322493364,0.9904236219644087
121,7806,1.7599634118157466,0.0006058657533131867,1.76,270.7068801950905,0.6750795017333927
122,7863,1.66,3.5942769811521284e-10,1.6600000000000001,173.697136985817,0.42159499268402184
123,7893,4.199999993226101,9.856670399704156e-06,4.2,500.4727185884355,1.2799813774640294
124,7979,3.6000000000000005,4.660442759187411e-12,3.6,292.2399358874505,1.0704759556316867
125,7980,3.5963215081567372,0.00482220034752562,3.6,278.82741846578,1.0139178853301092
126,8013,1.660000000000001,2.3446664312456806e-09,1.6600000000000001,415.8430400095816,1.0167311491676811
127,8037,1.6599999992081422,2.8140023522624037e-06,1.6600000000000001,311.93467480597684,0.7626764665182808
128,8276,0.04478177276221987,0.020755421922557173,0.06,459.5424634164195,1.1517354972842593
129,8393,2.100007719251784,0.00027772831676664187,2.1,511.80585647576623,1.248306967014064
130,8394,2.3749812151062946,0.5197529014792124,2.8000000000000003,191.44979468757822,0.7688746774601535
131,8552,2.48,6.280370031493885e-16,2.48,861.7943592488037,2.101937461582448
132,8554,2.4799999996257696,4.978569301313681e-06,2.48,412.3345542501654,1.0412488743691046
133,8559,1.7554488278332794,0.007423498332405149,1.76,316.50598871753164,0.8012809840950168
134,8603,0.9975457258867799,0.03978719807456962,1.01,292.37442839714953,0.7096466708668678
135,8617,0.30827095362709367,0.024570632154088428,0.32,196.6676142180887,0.6949385661416562
136,8776,1.100008034288437,0.0002904325391950337,1.1,217.3068184467483,0.6036300512409676
137,8867,2.257361642322743,0.0053190904820969755,2.2600000000000002,132.86834141652423,0.3818055787831156
138,8872,2.2472347557165437,0.009175657694618415,2.24,388.9164638955644,0.9771770449637296
139,8903,0.24143983366058613,0.01916968193760317,0.24,543.1559693683031,1.3280097050569757
140,8905,4.923693803133024,0.004826370245298279,4.92,190.5399243199882,1.3324470232167007
141,8944,2.9802359794754127,0.009456347275594534,2.98,430.532849194986,1.0844656151007204
142,8972,2.868141724357095,0.0038906074619402325,2.87,227.83254164723152,0.5529916059398824
143,8984,,,0.0,,
144,8993,1.1092029502116303,0.003029339695304431,1.11,326.13692805202874,0.8537615917592375
145,9021,1.248279598554351,0.2417928561098277,1.24,229.07585473938622,0.842190642424214
146,9025,1.8200000009284036,3.050131330944006e-06,1.82,184.3330936419895,0.4474104214611396
147,9040,0.6058818476153102,0.06069632920351077,0.56,309.9552421432084,0.819987413077271
148,9068,1.9374343245101726,1.3165431721660417,1.07,34.4076416851851,0.688152833703702
149,9069,0.8232586909667826,0.15638772630755002,0.54,215.91230596457692,0.5579129353089842
150,9082,3.5459905773490132,0.004900893445950533,3.5500000000000003,341.5814843211142,0.8539537108027855
151,9147,2.129661675405303,0.005178557581885462,2.13,322.25061270884316,0.7917705471961749
152,9159,0.86,4.25117933126782e-18,0.86,213.61314263636274,0.5184785015445698
153,9160,2.49,1.1436388814253132e-09,2.49,402.7630163977702,1.1281877210021574
154,9169,1.9503902921324494,0.01310180034167758,1.95,273.52167103004996,0.714155799034073
155,9277,1.6099999999999997,6.354813155586723e-10,1.61,240.51463399102053,0.5837733834733508
156,9423,1.169999991700512,1.822067047243656e-05,1.17,320.17594638114946,0.7809169423930474
157,9469,1.1500000000000001,1.074535666775703e-11,1.1500000000000001,326.59027114564907,0.8083917602615076
158,9505,1.856320749156726,0.006204079708889488,1.86,327.8524030594376,0.8279101087359536
159,9627,2.5918127463140705,0.04488711968447248,2.6,292.34377514048816,0.8376612468208829
160,9628,3.9799999999997295,5.211089985532741e-08,3.98,420.72142401388504,1.4310252517479083
161,9644,1.3399999999999999,4.455176162823329e-12,1.34,395.94235838405785,1.0023857174279946
162,9648,4.529999999999994,1.0250815292424965e-07,4.53,982.7919727942499,2.4206698837296794
163,9677,4.450000000312971,1.769098701331974e-06,4.45,375.5960568103095,1.0580170614374915
164,9687,3.5499999999725373,5.240455750256895e-07,3.5500000000000003,336.04042204935195,1.027646550609639
165,9704,1.5404673588527522,1.0173879603557678,0.02,431.0513969129267,1.6204939733568673
166,9725,1.979999580957642,6.509622749615317e-05,1.98,313.42782108028143,0.7738958545192134
167,9814,0.80234285316838,0.004415996725953904,0.8,114.50739354504411,0.2779305668569032
168,9825,1.3089553559763594,0.0729021575239437,1.25,306.445461489414,0.7642031458588878
169,9841,0.8199999999999766,1.5298948923005814e-08,0.8200000000000001,398.89386331117015,0.9947477888059106
170,9866,2.6599999999999993,6.324366358238338e-16,2.66,472.17861697287776,1.1460646043031013
171,9940,0.7660857408479685,0.021175797994468854,0.76,210.91986396500204,0.5119414173907817
172,9947,2.9171390209885875,0.021495669772400788,2.92,320.7538445866739,1.2480694341893925
173,9971,0.8099091902677175,0.001176758428527219,0.81,253.95729752955629,0.6179009672251978
174,9998,3.9799991145256888,9.409547844531161e-05,3.98,489.3442406516116,1.3370061219989389
175,10011,2.606912597098517,0.006176117379663857,2.61,320.0756174481491,0.9118963460061228
176,10310,2.1602833370534706,0.011061318985527178,2.16,199.4756920519612,0.4974456160896788
177,10349,6.119999999999999,8.882443019728548e-16,6.12,479.4560942689371,1.2584149455877613
178,10385,1.5716251921198257,0.003752666709569559,1.57,379.12836275587404,0.9202144727084322
179,10406,1.569989168150206,0.00046576170483880335,1.57,275.3529433848356,0.6667141486315632
180,10424,1.1117726492717623,0.016332669298938344,1.12,316.4273806686402,0.795043670021709
181,10438,3.783724900453251,0.004835404107744442,3.7800000000000002,238.21956097015703,0.7111031670750956
182,10442,4.1100000014544715,3.8138839327350185e-06,4.11,410.23073939574243,1.0411947700399553
183,10443,4.109999999999903,3.12780501421827e-08,4.11,412.15363471523875,1.007710598325767
184,10444,2.8628027916683974,1.3288008905570536,4.1,73.20126704285236,1.1806655974653608
185,10489,0.16488930587087047,0.06625043344098572,0.18,206.26231632710463,0.5399537076625776
186,10623,3.9399999999999986,5.238394843829344e-13,3.94,579.26106968717,1.437372381357742
187,10659,1.8239596284665325,0.06260284596796858,1.82,206.01036282400156,0.7744750482105321
188,10729,5.320000000000008,8.81849976828466e-09,5.32,374.06211583885494,0.956680603168427
189,10848,1.0305254132618737,0.0022484356421306317,1.03,302.5663989346085,0.7941375300120959
190,10904,1.8300039224836915,0.00019801407659905657,1.83,320.93043578426233,0.7808526418108572
191,10908,0.8100473699729936,0.000693709365067503,0.81,343.1259179729126,0.8514290768558626
